DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/25 14:14:25,26,23.50,508,432,125,0
2/25 14:14:26,26,23.50,514,441,124,0
2/25 14:14:27,26,23.50,493,419,124,1
2/25 14:14:28,26,23.50,512,432,124,1
2/25 14:14:29,26,23.79,593,410,124,0
2/25 14:14:30,26,23.50,520,410,124,0
2/25 14:14:31,26,23.50,544,414,124,0
2/25 14:14:32,26,24.08,509,416,124,1
2/25 14:14:33,26,23.50,499,413,123,1
2/25 14:14:34,26,23.50,501,207,123,0
2/25 14:14:35,26,23.79,458,180,123,0
2/25 14:14:36,26,24.08,511,203,123,1
2/25 14:14:37,26,23.79,507,407,122,0
2/25 14:14:38,26,23.50,522,419,122,0
2/25 14:14:39,26,23.50,496,407,122,1
2/25 14:14:40,26,23.50,517,421,122,0
2/25 14:14:41,26,23.79,503,421,122,0
2/25 14:14:42,26,23.79,515,423,121,0
2/25 14:14:43,26,23.79,519,421,120,0
2/25 14:14:44,26,23.79,516,421,121,0
2/25 14:14:45,26,24.08,540,422,121,1
2/25 14:14:46,26,23.79,530,425,121,0
2/25 14:14:47,26,24.08,520,407,121,1
2/25 14:14:48,26,23.79,520,418,121,0
2/25 14:14:49,26,23.79,508,413,121,0
2/25 14:14:50,26,24.08,576,418,120,0
2/25 14:14:51,26,24.08,515,410,120,1
2/25 14:14:52,26,24.08,544,414,120,1
2/25 14:14:53,26,23.79,501,419,120,1
2/25 14:14:54,26,24.08,536,417,119,0
2/25 14:14:55,26,23.79,549,418,119,1
2/25 14:14:56,26,24.08,529,415,119,0
2/25 14:14:57,26,24.37,515,413,119,0
2/25 14:14:58,26,24.08,516,350,119,1
2/25 14:14:59,26,24.08,497,401,119,1
2/25 14:15:0,26,24.08,522,405,120,1
2/25 14:15:1,26,24.08,519,411,119,1
2/25 14:15:2,26,24.08,509,408,119,0
2/25 14:15:3,26,24.08,502,401,118,1
2/25 14:15:4,26,24.08,499,404,118,1
2/25 14:15:5,26,24.08,518,400,118,0
2/25 14:15:6,26,24.37,519,400,118,0
2/25 14:15:7,26,24.08,426,289,118,1
2/25 14:15:8,26,24.08,523,267,118,0
2/25 14:15:9,26,24.08,504,314,117,1
2/25 14:15:10,26,24.37,516,365,117,0
2/25 14:15:11,26,24.37,535,358,117,0
2/25 14:15:12,26,24.37,522,361,117,0
2/25 14:15:13,26,24.67,518,391,116,0
2/25 14:15:14,26,24.08,520,404,117,1
2/25 14:15:15,26,24.37,520,444,116,0
2/25 14:15:16,26,24.37,514,463,116,0
2/25 14:15:17,26,24.08,517,428,116,1
2/25 14:15:18,26,23.79,507,351,116,1
2/25 14:15:19,26,24.37,507,483,116,0
2/25 14:15:20,26,24.37,552,523,116,0
2/25 14:15:21,26,24.37,513,523,115,1
2/25 14:15:22,26,24.37,521,383,115,1
2/25 14:15:23,26,24.37,531,362,115,1
2/25 14:15:24,26,24.08,520,175,115,0
2/25 14:15:25,26,24.37,477,231,115,0
2/25 14:15:26,26,24.37,505,228,115,0
2/25 14:15:27,26,24.37,516,169,115,0
2/25 14:15:28,26,24.08,516,131,115,0
2/25 14:15:29,26,24.37,513,176,114,1
2/25 14:15:30,26,24.37,503,238,114,0
2/25 14:15:31,26,24.67,546,283,113,0
2/25 14:15:32,26,23.79,508,412,113,1
2/25 14:15:33,26,24.37,518,341,113,0
2/25 14:15:34,26,24.67,519,145,113,1
2/25 14:15:35,26,24.37,526,264,113,0
2/25 14:15:36,26,24.67,547,246,113,0
2/25 14:15:37,26,24.67,506,244,112,0
2/25 14:15:38,26,24.67,519,221,113,0
2/25 14:15:39,26,24.67,518,227,113,0
2/25 14:15:40,26,24.37,519,228,113,0
2/25 14:15:41,26,24.67,550,241,113,0
2/25 14:15:42,26,24.67,500,253,113,1
2/25 14:15:43,26,24.67,533,237,113,0
2/25 14:15:44,26,24.37,511,242,112,1
2/25 14:15:45,26,24.67,514,237,113,0
2/25 14:15:46,26,24.67,513,237,113,0
2/25 14:15:47,26,24.96,510,239,114,1
2/25 14:15:48,26,24.67,505,237,114,0
2/25 14:15:49,26,24.67,513,232,114,0
2/25 14:15:50,26,24.67,496,230,114,0
2/25 14:15:51,26,24.96,519,220,114,0
2/25 14:15:53,26,24.67,466,247,115,0
2/25 14:15:54,26,24.67,496,249,116,0
2/25 14:15:55,26,24.67,472,231,116,0
2/25 14:15:56,26,24.67,533,199,116,0
2/25 14:15:57,26,24.67,488,180,115,0
2/25 14:15:58,26,24.96,516,231,116,0
2/25 14:15:59,26,24.67,511,235,115,0
2/25 14:16:0,26,24.67,506,333,116,0
2/25 14:16:1,26,24.67,515,333,116,0
2/25 14:16:2,26,24.96,522,340,116,0
2/25 14:16:3,26,24.67,482,351,116,0
2/25 14:16:4,26,24.67,516,358,115,0
2/25 14:16:5,26,24.67,504,360,115,0
2/25 14:16:6,26,24.67,504,360,115,0
2/25 14:16:7,26,24.96,515,359,114,1
2/25 14:16:8,26,24.96,458,361,113,0
2/25 14:16:9,26,24.67,530,364,114,0
2/25 14:16:10,26,24.67,514,363,113,0
2/25 14:16:11,26,24.96,521,362,113,0
2/25 14:16:12,26,24.96,520,367,112,0
2/25 14:16:13,26,24.96,520,366,113,0
2/25 14:16:14,26,24.67,512,367,112,0
2/25 14:16:15,26,24.67,506,367,112,1
2/25 14:16:16,26,24.96,527,369,112,1
2/25 14:16:17,26,24.96,521,368,111,0
2/25 14:16:18,26,24.96,529,368,112,0
2/25 14:16:19,26,24.96,510,365,111,0
2/25 14:16:20,26,25.25,512,365,111,0
2/25 14:16:21,26,24.96,512,333,111,1
2/25 14:16:22,26,24.96,515,318,111,1
2/25 14:16:23,26,24.96,511,344,110,0
2/25 14:16:24,26,24.96,512,370,109,0
2/25 14:16:25,26,24.96,519,369,110,0
2/25 14:16:26,26,24.96,517,370,110,0
2/25 14:16:27,26,24.96,518,369,109,0
2/25 14:16:28,26,25.55,511,370,109,0
2/25 14:16:29,26,24.67,507,371,109,0
2/25 14:16:30,26,24.96,511,363,109,0
2/25 14:16:31,26,24.96,515,368,109,0
2/25 14:16:32,26,24.96,512,368,109,0
2/25 14:16:33,26,25.25,514,367,109,0
2/25 14:16:34,26,24.96,506,367,109,0
2/25 14:16:35,26,25.25,519,367,109,0
2/25 14:16:36,26,24.96,522,367,109,0
2/25 14:16:37,26,24.96,516,365,109,0
2/25 14:16:38,26,25.25,520,365,109,0
2/25 14:16:39,26,25.25,513,365,109,0
2/25 14:16:40,26,25.25,515,365,109,0
2/25 14:16:41,26,24.96,508,363,109,0
2/25 14:16:42,26,24.96,511,360,108,0
2/25 14:16:43,26,25.25,548,361,109,0
2/25 14:16:44,26,25.25,524,357,109,1
2/25 14:16:45,26,24.96,540,361,109,0
2/25 14:16:46,26,24.96,512,357,108,0
2/25 14:16:47,26,24.96,522,363,108,0
2/25 14:16:48,26,25.25,519,362,108,0
2/25 14:16:49,26,25.25,493,357,107,0
2/25 14:16:50,26,25.25,514,363,108,0
2/25 14:16:51,26,25.25,520,362,108,0
2/25 14:16:52,26,25.25,512,361,107,0
2/25 14:16:53,26,25.25,508,362,107,0
2/25 14:16:54,26,25.25,574,363,107,0
2/25 14:16:55,26,25.25,545,359,107,0
2/25 14:16:56,26,25.25,519,357,107,0
2/25 14:16:57,26,25.25,518,357,107,0
2/25 14:16:58,26,25.25,539,359,106,0
2/25 14:16:59,26,25.25,440,357,107,0
2/25 14:17:0,26,25.25,499,358,106,0
2/25 14:17:1,26,25.25,534,363,106,0
2/25 14:17:2,26,25.84,510,361,106,1
2/25 14:17:3,26,25.25,519,366,106,0
2/25 14:17:4,26,25.25,496,357,106,0
2/25 14:17:5,26,25.25,506,361,106,1
2/25 14:17:6,26,25.25,507,359,106,0
2/25 14:17:7,26,25.25,489,359,106,0
2/25 14:17:8,26,24.96,512,363,105,0
2/25 14:17:9,26,25.25,505,356,105,1
2/25 14:17:10,26,25.25,517,365,105,0
2/25 14:17:11,26,25.25,510,362,104,0
2/25 14:17:12,26,25.55,619,364,106,0
2/25 14:17:13,26,25.55,535,365,105,0
2/25 14:17:14,26,25.25,513,365,105,0
2/25 14:17:15,26,25.25,536,362,105,0
2/25 14:17:16,26,25.55,522,363,105,0
2/25 14:17:17,26,25.25,515,361,105,1
2/25 14:17:18,26,25.55,519,361,105,0
2/25 14:17:19,26,25.55,511,362,105,0
2/25 14:17:20,26,25.55,506,365,104,1
2/25 14:17:21,26,25.55,524,363,104,0
2/25 14:17:22,26,25.55,526,364,105,0
2/25 14:17:23,26,25.55,517,362,104,0
2/25 14:17:24,26,25.55,510,364,104,0
2/25 14:17:25,26,25.55,516,365,104,0
2/25 14:17:26,26,25.55,517,363,105,0
2/25 14:17:27,26,25.55,511,361,105,0
2/25 14:17:28,26,25.55,531,359,105,1
2/25 14:17:29,26,25.55,518,357,104,0
2/25 14:17:30,26,25.55,505,357,104,0
2/25 14:17:31,26,25.55,516,357,104,0
2/25 14:17:32,26,25.55,583,360,104,0
2/25 14:17:33,26,25.55,513,361,104,0
2/25 14:17:34,26,25.55,527,364,104,0
2/25 14:17:35,26,25.55,535,363,104,0
2/25 14:17:36,26,25.55,517,364,104,1
2/25 14:17:37,26,25.25,518,354,104,2
2/25 14:17:38,26,25.55,519,365,104,0
2/25 14:17:39,26,25.55,516,342,104,0
2/25 14:17:40,26,25.55,512,366,105,1
2/25 14:17:41,26,25.55,510,362,107,0
2/25 14:17:42,26,25.55,525,329,107,1
2/25 14:17:43,26,25.55,516,367,107,0
2/25 14:17:44,26,25.55,506,367,107,0
2/25 14:17:45,26,25.55,513,367,107,0
2/25 14:17:46,26,25.55,510,365,106,0
2/25 14:17:47,26,25.55,518,366,106,0
2/25 14:17:48,26,25.55,517,368,106,0
2/25 14:17:49,26,25.55,500,365,106,0
2/25 14:17:50,26,25.55,511,364,106,0
2/25 14:17:51,26,25.55,540,366,106,0
2/25 14:17:52,26,25.84,514,364,106,0
2/25 14:17:53,26,25.55,500,363,106,0
