Time Stamp, Noise Level, Humidity, Temperature (*C)
2/15 16:47:16,23.85,37.00,19.00
2/15 16:47:17,24.17,37.00,19.00
2/15 16:47:18,24.81,37.00,19.00
2/15 16:47:19,24.81,37.00,19.00
2/15 16:47:20,24.81,37.00,19.00
2/15 16:47:21,24.49,37.00,19.00
2/15 16:47:22,24.17,37.00,19.00
2/15 16:47:23,24.17,37.00,19.00
2/15 16:47:24,24.49,37.00,19.00
2/15 16:47:26,24.17,37.00,19.00
2/15 16:47:27,24.81,37.00,19.00
2/15 16:47:28,25.14,37.00,19.00
2/15 16:47:29,24.17,37.00,19.00
2/15 16:47:30,24.49,37.00,19.00
2/15 16:47:31,23.85,37.00,19.00
2/15 16:47:33,24.17,37.00,19.00
2/15 16:47:34,24.49,37.00,19.00
2/15 16:47:35,23.85,37.00,19.00
2/15 16:47:36,24.17,37.00,19.00
2/15 16:47:37,24.81,37.00,19.00
2/15 16:47:38,24.49,37.00,19.00
2/15 16:47:40,23.85,37.00,19.00
2/15 16:47:41,24.49,37.00,19.00
2/15 16:47:42,24.81,37.00,19.00
2/15 16:47:43,24.17,37.00,19.00
2/15 16:47:45,24.49,37.00,19.00
2/15 16:47:46,24.49,37.00,19.00
2/15 16:47:47,23.53,37.00,19.00
2/15 16:47:48,23.53,37.00,19.00
2/15 16:47:49,24.17,37.00,19.00
2/15 16:47:50,24.81,37.00,19.00
2/15 16:47:52,23.85,37.00,19.00
2/15 16:47:53,24.49,37.00,19.00
2/15 16:47:54,24.81,37.00,19.00
2/15 16:47:55,25.46,37.00,19.00
2/15 16:47:56,24.17,37.00,19.00
2/15 16:47:57,24.49,37.00,19.00
2/15 16:47:59,23.53,37.00,19.00
2/15 16:48:0,25.14,37.00,19.00
2/15 16:48:1,24.17,37.00,19.00
2/15 16:48:2,24.81,37.00,19.00
2/15 16:48:3,24.17,37.00,19.00
2/15 16:48:4,24.49,37.00,19.00
2/15 16:48:5,24.49,37.00,19.00
2/15 16:48:6,23.53,37.00,19.00
2/15 16:48:7,24.17,37.00,19.00
2/15 16:48:8,23.53,37.00,19.00
2/15 16:48:9,24.17,37.00,19.00
2/15 16:48:11,24.81,37.00,19.00
2/15 16:48:12,24.49,37.00,19.00
2/15 16:48:13,23.85,37.00,19.00
2/15 16:48:14,24.17,37.00,19.00
2/15 16:48:15,25.46,37.00,19.00
2/15 16:48:16,24.81,37.00,19.00
2/15 16:48:18,24.49,37.00,19.00
2/15 16:48:19,23.85,37.00,19.00
2/15 16:48:20,24.17,37.00,19.00
2/15 16:48:21,24.49,37.00,19.00
2/15 16:48:22,24.81,37.00,19.00
2/15 16:48:23,23.85,37.00,19.00
2/15 16:48:25,24.17,37.00,19.00
2/15 16:48:26,24.81,37.00,19.00
2/15 16:48:27,24.81,37.00,19.00
2/15 16:48:28,24.17,37.00,19.00
2/15 16:48:29,24.81,37.00,19.00
2/15 16:48:30,24.81,37.00,19.00
2/15 16:48:31,24.17,37.00,19.00
2/15 16:48:32,24.49,37.00,19.00
2/15 16:48:33,24.49,37.00,19.00
2/15 16:48:34,24.49,37.00,19.00
2/15 16:48:35,24.49,37.00,19.00
2/15 16:48:37,24.49,37.00,19.00
2/15 16:48:38,24.49,37.00,19.00
2/15 16:48:39,24.81,37.00,19.00
2/15 16:48:40,24.17,37.00,19.00
2/15 16:48:41,24.17,37.00,19.00
2/15 16:48:42,25.46,37.00,19.00
2/15 16:48:44,24.81,37.00,19.00
2/15 16:48:45,24.49,37.00,19.00
2/15 16:48:46,25.14,37.00,19.00
2/15 16:48:47,24.49,37.00,19.00
2/15 16:48:48,24.17,37.00,19.00
2/15 16:48:49,23.85,37.00,19.00
2/15 16:48:51,24.81,37.00,19.00
2/15 16:48:52,24.81,37.00,19.00
2/15 16:48:53,24.17,37.00,19.00
2/15 16:48:54,24.17,37.00,19.00
2/15 16:48:55,24.49,37.00,19.00
2/15 16:48:56,24.49,37.00,19.00
2/15 16:48:57,24.49,37.00,19.00
2/15 16:48:58,24.81,37.00,19.00
2/15 16:48:59,23.85,37.00,19.00
2/15 16:49:0,24.49,37.00,19.00
2/15 16:49:1,24.81,37.00,19.00
2/15 16:49:3,24.17,37.00,19.00
2/15 16:49:4,24.81,37.00,19.00
2/15 16:49:5,24.49,37.00,19.00
2/15 16:49:6,24.81,37.00,19.00
2/15 16:49:7,24.49,37.00,19.00
2/15 16:49:8,24.17,37.00,19.00
2/15 16:49:10,24.17,37.00,19.00
2/15 16:49:11,25.14,37.00,19.00
2/15 16:49:12,24.81,37.00,19.00
2/15 16:49:13,24.81,37.00,19.00
2/15 16:49:14,24.17,37.00,19.00
2/15 16:49:15,24.17,37.00,19.00
2/15 16:49:16,24.17,37.00,19.00
2/15 16:49:17,24.81,37.00,19.00
2/15 16:49:18,24.49,37.00,19.00
2/15 16:49:19,24.17,37.00,19.00
2/15 16:49:20,23.53,37.00,19.00
2/15 16:49:22,24.17,37.00,19.00
2/15 16:49:23,25.46,37.00,19.00
2/15 16:49:24,24.49,37.00,19.00
2/15 16:49:25,24.81,37.00,19.00
2/15 16:49:26,23.85,37.00,19.00
2/15 16:49:27,23.85,37.00,19.00
2/15 16:49:29,24.17,37.00,19.00
2/15 16:49:30,24.49,37.00,19.00
2/15 16:49:31,24.17,37.00,19.00
2/15 16:49:32,23.53,37.00,19.00
2/15 16:49:33,24.81,37.00,19.00
2/15 16:49:34,24.81,37.00,19.00
2/15 16:49:36,24.81,37.00,19.00
2/15 16:49:37,24.49,37.00,19.00
2/15 16:49:38,24.49,37.00,19.00
2/15 16:49:39,24.17,37.00,19.00
2/15 16:49:40,24.81,37.00,19.00
2/15 16:49:41,24.81,37.00,19.00
2/15 16:49:42,24.17,37.00,19.00
2/15 16:49:43,24.17,37.00,19.00
2/15 16:49:44,25.14,37.00,19.00
2/15 16:49:45,24.17,37.00,19.00
2/15 16:49:46,24.17,37.00,19.00
2/15 16:49:48,24.17,37.00,19.00
2/15 16:49:49,24.49,37.00,19.00
2/15 16:49:50,24.17,37.00,19.00
2/15 16:49:51,24.17,37.00,19.00
2/15 16:49:52,23.85,37.00,19.00
2/15 16:49:53,24.49,37.00,19.00
2/15 16:49:55,24.49,37.00,19.00
2/15 16:49:56,24.49,37.00,19.00
2/15 16:49:57,24.49,37.00,19.00
2/15 16:49:58,23.85,37.00,19.00
2/15 16:49:59,24.81,37.00,19.00
2/15 16:50:0,24.81,37.00,19.00
2/15 16:50:2,24.49,37.00,19.00
2/15 16:50:3,24.17,37.00,19.00
2/15 16:50:4,24.17,37.00,19.00
2/15 16:50:5,23.85,37.00,19.00
2/15 16:50:6,25.14,37.00,19.00
2/15 16:50:7,25.14,37.00,19.00
2/15 16:50:8,23.20,37.00,19.00
2/15 16:50:9,22.56,37.00,19.00
2/15 16:50:10,24.81,37.00,19.00
2/15 16:50:11,24.81,37.00,19.00
2/15 16:50:12,24.17,37.00,19.00
2/15 16:50:14,23.85,37.00,19.00
2/15 16:50:15,24.81,37.00,19.00
2/15 16:50:16,24.81,37.00,19.00
2/15 16:50:17,24.17,37.00,19.00
2/15 16:50:18,25.14,37.00,19.00
2/15 16:50:20,25.14,37.00,19.00
2/15 16:50:22,24.81,37.00,19.00
2/15 16:50:23,24.17,37.00,19.00
2/15 16:50:24,23.85,37.00,19.00
2/15 16:50:25,24.17,37.00,19.00
2/15 16:50:26,24.49,37.00,19.00
2/15 16:50:27,25.14,37.00,19.00
2/15 16:50:28,25.14,37.00,19.00
2/15 16:50:29,24.81,37.00,19.00
2/15 16:50:30,24.81,37.00,19.00
2/15 16:50:31,23.85,37.00,19.00
2/15 16:50:32,25.14,37.00,19.00
2/15 16:50:34,25.14,37.00,19.00
2/15 16:50:35,24.17,37.00,19.00
2/15 16:50:36,24.49,37.00,19.00
2/15 16:50:37,24.49,37.00,19.00
2/15 16:50:38,24.49,37.00,19.00
2/15 16:50:39,24.17,37.00,19.00
2/15 16:50:41,23.85,37.00,19.00
2/15 16:50:42,24.17,37.00,19.00
2/15 16:50:43,25.14,37.00,19.00
2/15 16:50:44,24.49,37.00,19.00
2/15 16:50:45,24.49,37.00,19.00
2/15 16:50:46,24.81,37.00,19.00
2/15 16:50:48,24.49,37.00,19.00
2/15 16:50:49,24.81,37.00,19.00
2/15 16:50:50,24.17,37.00,19.00
2/15 16:50:51,24.49,37.00,19.00
2/15 16:50:52,22.56,37.00,19.00
2/15 16:50:53,22.56,37.00,19.00
2/15 16:50:54,23.85,37.00,19.00
2/15 16:50:55,24.81,37.00,19.00
2/15 16:50:56,24.17,37.00,19.00
2/15 16:50:57,24.49,37.00,19.00
2/15 16:50:58,24.17,37.00,19.00
2/15 16:51:0,24.17,37.00,19.00
2/15 16:51:1,24.81,37.00,19.00
2/15 16:51:2,24.49,37.00,19.00
2/15 16:51:3,24.17,37.00,19.00
2/15 16:51:4,24.81,37.00,19.00
2/15 16:51:5,24.17,37.00,19.00
2/15 16:51:7,25.14,37.00,19.00
2/15 16:51:8,24.17,37.00,19.00
2/15 16:51:9,23.85,37.00,19.00
2/15 16:51:10,24.49,37.00,19.00
2/15 16:51:11,24.81,37.00,19.00
2/15 16:51:12,23.85,37.00,19.00
2/15 16:51:13,23.85,37.00,19.00
2/15 16:51:14,23.85,37.00,19.00
2/15 16:51:15,24.49,37.00,19.00
2/15 16:51:16,24.81,37.00,19.00
2/15 16:51:17,24.49,37.00,19.00
2/15 16:51:19,24.49,37.00,19.00
2/15 16:51:20,24.81,37.00,19.00
2/15 16:51:21,24.49,37.00,19.00
2/15 16:51:22,24.81,37.00,19.00
2/15 16:51:23,24.49,37.00,19.00
2/15 16:51:24,24.49,37.00,19.00
2/15 16:51:26,25.14,37.00,19.00
2/15 16:51:27,24.81,37.00,19.00
2/15 16:51:28,24.17,37.00,19.00
2/15 16:51:29,24.17,37.00,19.00
2/15 16:51:30,24.17,37.00,19.00
2/15 16:51:31,24.17,37.00,19.00
2/15 16:51:33,24.81,37.00,19.00
2/15 16:51:34,24.49,37.00,19.00
2/15 16:51:35,24.81,37.00,19.00
2/15 16:51:36,24.49,37.00,19.00
2/15 16:51:37,24.49,37.00,19.00
2/15 16:51:38,24.49,37.00,19.00
2/15 16:51:39,24.17,37.00,19.00
2/15 16:51:40,24.49,37.00,19.00
2/15 16:51:41,24.81,37.00,19.00
2/15 16:51:42,24.49,37.00,19.00
2/15 16:51:43,24.49,37.00,19.00
2/15 16:51:45,24.81,37.00,19.00
2/15 16:51:46,23.53,37.00,19.00
2/15 16:51:47,24.17,37.00,19.00
2/15 16:51:48,24.49,37.00,19.00
2/15 16:51:49,24.81,37.00,19.00
2/15 16:51:50,24.17,37.00,19.00
2/15 16:51:52,23.85,37.00,19.00
2/15 16:51:53,24.17,37.00,19.00
2/15 16:51:54,23.53,37.00,19.00
2/15 16:51:55,24.81,37.00,19.00
2/15 16:51:56,24.81,37.00,19.00
2/15 16:51:57,24.49,37.00,19.00
2/15 16:51:58,24.49,37.00,19.00
2/15 16:51:59,24.49,37.00,19.00
2/15 16:52:0,23.85,37.00,19.00
2/15 16:52:1,24.81,37.00,19.00
2/15 16:52:2,24.17,37.00,19.00
2/15 16:52:4,24.49,37.00,19.00
2/15 16:52:5,24.81,37.00,19.00
2/15 16:52:6,25.46,37.00,19.00
2/15 16:52:7,24.17,37.00,19.00
2/15 16:52:8,24.49,37.00,19.00
2/15 16:52:9,24.49,37.00,19.00
2/15 16:52:11,24.49,37.00,19.00
2/15 16:52:12,24.81,37.00,19.00
2/15 16:52:13,24.81,37.00,19.00
2/15 16:52:14,24.17,37.00,19.00
2/15 16:52:15,24.81,37.00,19.00
2/15 16:52:16,24.17,37.00,19.00
2/15 16:52:18,25.14,37.00,19.00
2/15 16:52:19,24.49,37.00,19.00
2/15 16:52:20,25.14,37.00,19.00
2/15 16:52:21,24.17,37.00,19.00
2/15 16:52:22,24.49,37.00,19.00
2/15 16:52:24,24.81,37.00,19.00
2/15 16:52:25,23.85,37.00,19.00
2/15 16:52:26,24.81,37.00,19.00
2/15 16:52:27,24.49,37.00,19.00
2/15 16:52:28,23.85,37.00,19.00
2/15 16:52:30,24.17,37.00,19.00
2/15 16:52:31,23.85,37.00,19.00
2/15 16:52:32,25.14,37.00,19.00
2/15 16:52:33,24.81,37.00,19.00
2/15 16:52:34,24.49,37.00,19.00
2/15 16:52:35,24.81,37.00,19.00
2/15 16:52:37,23.85,37.00,19.00
2/15 16:52:38,23.85,37.00,19.00
2/15 16:52:39,24.49,37.00,19.00
2/15 16:52:40,25.14,37.00,19.00
2/15 16:52:41,24.81,37.00,19.00
2/15 16:52:42,24.81,37.00,19.00
2/15 16:52:44,23.85,37.00,19.00
2/15 16:52:45,24.49,37.00,19.00
2/15 16:52:46,24.17,37.00,19.00
2/15 16:52:47,24.49,37.00,19.00
2/15 16:52:49,23.85,37.00,19.00
2/15 16:52:50,24.81,37.00,19.00
2/15 16:52:51,24.49,37.00,19.00
2/15 16:52:52,24.81,37.00,19.00
2/15 16:52:53,24.49,37.00,19.00
2/15 16:52:54,24.81,37.00,19.00
2/15 16:52:56,24.17,37.00,19.00
2/15 16:52:57,24.81,37.00,19.00
2/15 16:52:58,24.17,37.00,19.00
2/15 16:52:59,24.81,37.00,19.00
2/15 16:53:0,24.17,37.00,19.00
2/15 16:53:1,23.85,37.00,19.00
2/15 16:53:3,25.14,37.00,19.00
2/15 16:53:4,24.49,37.00,19.00
2/15 16:53:5,24.81,37.00,19.00
2/15 16:53:6,24.17,37.00,19.00
2/15 16:53:7,24.49,37.00,19.00
2/15 16:53:8,24.49,37.00,19.00
2/15 16:53:9,23.85,37.00,19.00
2/15 16:53:10,24.49,37.00,19.00
2/15 16:53:11,24.49,37.00,19.00
2/15 16:53:12,24.81,37.00,19.00
2/15 16:53:13,24.81,37.00,19.00
2/15 16:53:15,25.14,37.00,19.00
2/15 16:53:16,24.17,37.00,19.00
2/15 16:53:17,24.81,37.00,19.00
2/15 16:53:18,24.81,37.00,19.00
2/15 16:53:19,23.53,37.00,19.00
2/15 16:53:20,24.17,37.00,19.00
2/15 16:53:22,24.49,37.00,19.00
2/15 16:53:23,24.81,37.00,19.00
2/15 16:53:24,25.14,37.00,19.00
2/15 16:53:25,24.17,37.00,19.00
2/15 16:53:26,24.17,37.00,19.00
2/15 16:53:27,24.81,37.00,19.00
2/15 16:53:28,24.81,37.00,19.00
2/15 16:53:29,25.14,37.00,19.00
2/15 16:53:30,24.49,37.00,19.00
2/15 16:53:31,24.81,37.00,19.00
2/15 16:53:32,24.49,37.00,19.00
2/15 16:53:34,24.49,37.00,19.00
2/15 16:53:35,24.81,37.00,19.00
2/15 16:53:36,24.81,37.00,19.00
2/15 16:53:37,24.17,37.00,19.00
2/15 16:53:38,23.53,37.00,19.00
2/15 16:53:39,23.85,37.00,19.00
2/15 16:53:41,24.17,37.00,19.00
2/15 16:53:42,24.81,37.00,19.00
2/15 16:53:43,23.53,37.00,19.00
2/15 16:53:44,24.49,37.00,19.00
2/15 16:53:45,24.17,37.00,19.00
2/15 16:53:46,24.17,37.00,19.00
2/15 16:53:48,23.85,37.00,19.00
2/15 16:53:49,24.81,37.00,19.00
2/15 16:53:50,24.49,37.00,19.00
2/15 16:53:51,24.49,37.00,19.00
2/15 16:53:53,24.81,37.00,19.00
2/15 16:53:54,24.17,37.00,19.00
2/15 16:53:55,25.14,37.00,19.00
2/15 16:53:56,24.49,37.00,19.00
2/15 16:53:57,24.17,37.00,19.00
2/15 16:53:58,24.49,37.00,19.00
2/15 16:54:0,24.17,37.00,19.00
2/15 16:54:1,25.14,37.00,19.00
2/15 16:54:2,24.81,37.00,19.00
2/15 16:54:3,23.85,37.00,19.00
2/15 16:54:4,23.85,37.00,19.00
2/15 16:54:5,24.49,37.00,19.00
2/15 16:54:7,24.49,37.00,19.00
2/15 16:54:8,25.14,37.00,19.00
2/15 16:54:9,23.85,37.00,19.00
2/15 16:54:10,23.20,37.00,19.00
2/15 16:54:11,24.81,37.00,19.00
2/15 16:54:12,24.81,37.00,19.00
2/15 16:54:13,24.49,37.00,19.00
2/15 16:54:14,24.81,37.00,19.00
2/15 16:54:15,24.17,37.00,19.00
2/15 16:54:16,25.14,37.00,19.00
2/15 16:54:17,24.17,37.00,19.00
2/15 16:54:19,24.17,37.00,19.00
2/15 16:54:20,24.49,37.00,19.00
2/15 16:54:21,24.17,37.00,19.00
2/15 16:54:22,24.49,37.00,19.00
2/15 16:54:23,24.81,37.00,19.00
2/15 16:54:24,24.81,37.00,19.00
2/15 16:54:26,23.53,37.00,19.00
2/15 16:54:27,24.49,37.00,19.00
2/15 16:54:28,23.85,37.00,19.00
2/15 16:54:30,23.53,37.00,19.00
2/15 16:54:31,24.17,37.00,19.00
2/15 16:54:32,25.14,37.00,19.00
2/15 16:54:33,25.14,37.00,19.00
2/15 16:54:34,24.49,37.00,19.00
2/15 16:54:35,24.17,37.00,19.00
2/15 16:54:36,24.17,37.00,19.00
2/15 16:54:37,24.17,37.00,19.00
2/15 16:54:39,24.81,37.00,19.00
2/15 16:54:40,24.81,37.00,19.00
2/15 16:54:41,23.85,37.00,19.00
2/15 16:54:42,23.53,37.00,19.00
2/15 16:54:43,24.81,37.00,19.00
2/15 16:54:44,25.14,37.00,19.00
2/15 16:54:46,24.49,37.00,19.00
2/15 16:54:47,24.49,37.00,19.00
2/15 16:54:48,24.81,37.00,19.00
2/15 16:54:49,24.49,37.00,19.00
2/15 16:54:50,24.17,37.00,19.00
2/15 16:54:51,24.49,37.00,19.00
2/15 16:54:53,24.81,37.00,19.00
2/15 16:54:54,24.81,37.00,19.00
2/15 16:54:55,25.14,37.00,19.00
2/15 16:54:56,24.17,37.00,19.00
2/15 16:54:57,24.49,37.00,19.00
2/15 16:54:58,24.49,37.00,19.00
2/15 16:54:59,24.17,37.00,19.00
2/15 16:55:0,23.85,37.00,19.00
2/15 16:55:1,24.81,37.00,19.00
2/15 16:55:2,24.17,37.00,19.00
2/15 16:55:3,24.49,37.00,19.00
2/15 16:55:5,24.49,37.00,19.00
2/15 16:55:6,24.17,37.00,19.00
2/15 16:55:7,24.49,37.00,19.00
2/15 16:55:8,24.49,37.00,19.00
2/15 16:55:9,23.53,37.00,19.00
2/15 16:55:10,24.49,37.00,19.00
2/15 16:55:12,24.17,37.00,19.00
2/15 16:55:13,24.17,37.00,19.00
2/15 16:55:14,24.81,37.00,19.00
2/15 16:55:15,24.17,37.00,19.00
2/15 16:55:16,24.49,37.00,19.00
2/15 16:55:17,24.17,37.00,19.00
2/15 16:55:19,24.49,37.00,19.00
2/15 16:55:20,24.49,37.00,19.00
2/15 16:55:21,24.17,37.00,19.00
2/15 16:55:22,24.81,37.00,19.00
2/15 16:55:23,25.46,37.00,19.00
2/15 16:55:24,25.46,37.00,19.00
2/15 16:55:25,24.81,37.00,19.00
2/15 16:55:26,23.85,37.00,19.00
2/15 16:55:27,24.17,37.00,19.00
2/15 16:55:28,25.14,37.00,19.00
2/15 16:55:29,23.85,37.00,19.00
2/15 16:55:31,23.85,37.00,19.00
2/15 16:55:32,24.17,37.00,19.00
2/15 16:55:33,24.81,37.00,19.00
2/15 16:55:34,24.17,37.00,19.00
2/15 16:55:35,23.85,37.00,19.00
2/15 16:55:36,24.17,37.00,19.00
2/15 16:55:38,25.14,37.00,19.00
2/15 16:55:39,25.14,37.00,19.00
2/15 16:55:40,24.17,37.00,19.00
2/15 16:55:41,23.85,37.00,19.00
2/15 16:55:42,23.53,37.00,19.00
2/15 16:55:43,23.85,37.00,19.00
2/15 16:55:44,23.85,37.00,19.00
2/15 16:55:45,24.17,37.00,19.00
2/15 16:55:46,24.81,37.00,19.00
2/15 16:55:47,24.17,37.00,19.00
2/15 16:55:48,24.49,37.00,19.00
2/15 16:55:50,23.85,37.00,19.00
2/15 16:55:51,24.17,37.00,19.00
2/15 16:55:52,24.49,37.00,19.00
2/15 16:55:53,24.17,37.00,19.00
2/15 16:55:54,24.81,37.00,19.00
2/15 16:55:55,24.49,37.00,19.00
2/15 16:55:57,24.81,37.00,19.00
2/15 16:55:58,24.17,37.00,19.00
2/15 16:55:59,24.49,37.00,19.00
2/15 16:56:0,24.49,37.00,19.00
2/15 16:56:1,24.17,37.00,19.00
2/15 16:56:2,24.81,37.00,19.00
2/15 16:56:4,24.49,37.00,19.00
2/15 16:56:5,24.17,37.00,19.00
2/15 16:56:6,24.81,37.00,19.00
2/15 16:56:7,23.85,37.00,19.00
2/15 16:56:8,24.49,37.00,19.00
2/15 16:56:9,24.49,37.00,19.00
2/15 16:56:10,24.49,37.00,19.00
2/15 16:56:11,23.85,37.00,19.00
2/15 16:56:12,25.14,37.00,19.00
2/15 16:56:13,23.53,37.00,19.00
2/15 16:56:14,23.20,37.00,19.00
2/15 16:56:16,24.49,37.00,19.00
2/15 16:56:17,25.14,37.00,19.00
2/15 16:56:18,23.85,37.00,19.00
2/15 16:56:19,24.17,37.00,19.00
2/15 16:56:20,24.17,37.00,19.00
2/15 16:56:21,24.49,37.00,19.00
2/15 16:56:23,23.85,37.00,19.00
2/15 16:56:24,24.17,37.00,19.00
2/15 16:56:25,25.14,37.00,19.00
2/15 16:56:26,24.49,37.00,19.00
2/15 16:56:27,24.81,37.00,19.00
2/15 16:56:28,24.49,37.00,19.00
2/15 16:56:30,24.17,37.00,19.00
2/15 16:56:31,24.17,37.00,19.00
2/15 16:56:32,24.81,37.00,19.00
2/15 16:56:33,24.49,37.00,19.00
2/15 16:56:35,24.49,37.00,19.00
2/15 16:56:36,24.17,37.00,19.00
2/15 16:56:37,23.85,37.00,19.00
2/15 16:56:38,24.49,37.00,19.00
2/15 16:56:39,24.17,37.00,19.00
2/15 16:56:40,24.81,37.00,19.00
2/15 16:56:42,25.14,37.00,19.00
2/15 16:56:43,24.49,37.00,19.00
2/15 16:56:44,24.49,37.00,19.00
2/15 16:56:45,24.17,37.00,19.00
2/15 16:56:46,24.49,37.00,19.00
2/15 16:56:47,24.81,37.00,19.00
2/15 16:56:49,24.81,37.00,19.00
2/15 16:56:50,24.81,37.00,19.00
2/15 16:56:51,24.17,37.00,19.00
2/15 16:56:52,23.85,37.00,19.00
2/15 16:56:53,24.81,37.00,19.00
2/15 16:56:55,24.49,37.00,19.00
2/15 16:56:56,24.49,37.00,19.00
2/15 16:56:57,25.14,37.00,19.00
2/15 16:56:58,24.49,37.00,19.00
2/15 16:56:59,24.49,37.00,19.00
2/15 16:57:1,24.81,37.00,19.00
2/15 16:57:2,24.17,37.00,19.00
2/15 16:57:3,23.53,37.00,19.00
2/15 16:57:4,24.17,37.00,19.00
2/15 16:57:5,25.14,37.00,19.00
2/15 16:57:6,24.81,37.00,19.00
2/15 16:57:8,24.81,37.00,19.00
2/15 16:57:9,24.49,37.00,19.00
2/15 16:57:10,24.49,37.00,19.00
2/15 16:57:11,24.17,37.00,19.00
2/15 16:57:12,23.85,37.00,19.00
2/15 16:57:13,25.14,37.00,19.00
2/15 16:57:14,25.14,37.00,19.00
2/15 16:57:15,25.46,37.00,19.00
2/15 16:57:16,23.85,37.00,19.00
2/15 16:57:17,24.17,37.00,19.00
2/15 16:57:18,24.17,37.00,19.00
2/15 16:57:20,24.49,37.00,19.00
2/15 16:57:21,24.81,37.00,19.00
2/15 16:57:22,24.49,37.00,19.00
2/15 16:57:23,24.81,37.00,19.00
2/15 16:57:24,25.14,37.00,19.00
2/15 16:57:25,24.49,37.00,19.00
2/15 16:57:27,24.49,37.00,19.00
2/15 16:57:28,25.14,37.00,19.00
2/15 16:57:29,24.17,37.00,19.00
2/15 16:57:30,24.49,37.00,19.00
2/15 16:57:31,24.17,37.00,19.00
2/15 16:57:32,23.85,37.00,19.00
2/15 16:57:34,23.53,37.00,19.00
2/15 16:57:35,24.17,37.00,19.00
2/15 16:57:36,24.49,37.00,19.00
2/15 16:57:37,24.49,37.00,19.00
2/15 16:57:38,24.81,37.00,19.00
2/15 16:57:40,23.85,37.00,19.00
2/15 16:57:41,24.49,37.00,19.00
2/15 16:57:42,24.17,37.00,19.00
2/15 16:57:43,24.17,37.00,19.00
2/15 16:57:44,24.49,37.00,19.00
2/15 16:57:46,23.85,37.00,19.00
2/15 16:57:47,24.17,37.00,19.00
2/15 16:57:48,24.81,37.00,19.00
2/15 16:57:49,24.17,37.00,19.00
2/15 16:57:50,24.17,37.00,19.00
2/15 16:57:51,24.49,37.00,19.00
2/15 16:57:53,24.49,37.00,19.00
2/15 16:57:54,24.17,37.00,19.00
2/15 16:57:55,25.14,37.00,19.00
2/15 16:57:56,24.17,37.00,19.00
2/15 16:57:57,23.85,37.00,19.00
2/15 16:57:58,24.49,37.00,19.00
2/15 16:58:0,25.14,37.00,19.00
2/15 16:58:1,24.17,37.00,19.00
2/15 16:58:2,24.49,37.00,19.00
2/15 16:58:3,24.17,37.00,19.00
2/15 16:58:5,23.53,37.00,19.00
2/15 16:58:6,23.85,37.00,19.00
2/15 16:58:7,24.49,37.00,19.00
2/15 16:58:8,24.81,37.00,19.00
2/15 16:58:9,24.81,37.00,19.00
2/15 16:58:10,24.49,37.00,19.00
2/15 16:58:12,24.17,37.00,19.00
2/15 16:58:13,23.85,37.00,19.00
2/15 16:58:14,24.81,37.00,19.00
2/15 16:58:16,24.49,37.00,19.00
2/15 16:58:17,24.49,37.00,19.00
2/15 16:58:18,23.85,37.00,19.00
2/15 16:58:20,24.49,37.00,19.00
2/15 16:58:21,23.85,37.00,19.00
2/15 16:58:22,24.49,37.00,19.00
2/15 16:58:23,24.81,37.00,19.00
2/15 16:58:24,24.49,37.00,19.00
2/15 16:58:25,24.49,37.00,19.00
2/15 16:58:26,24.49,37.00,19.00
2/15 16:58:27,24.17,37.00,19.00
2/15 16:58:28,24.17,37.00,19.00
2/15 16:58:29,24.17,37.00,19.00
2/15 16:58:30,24.17,37.00,19.00
2/15 16:58:32,25.14,37.00,19.00
2/15 16:58:33,24.49,37.00,19.00
2/15 16:58:34,24.49,37.00,19.00
2/15 16:58:35,24.49,37.00,19.00
2/15 16:58:36,23.85,37.00,19.00
2/15 16:58:37,23.20,37.00,19.00
2/15 16:58:39,24.81,37.00,19.00
2/15 16:58:40,24.81,37.00,19.00
2/15 16:58:41,24.49,37.00,19.00
2/15 16:58:42,24.81,37.00,19.00
2/15 16:58:43,24.81,37.00,19.00
2/15 16:58:45,24.17,37.00,19.00
2/15 16:58:46,24.17,37.00,19.00
2/15 16:58:47,24.49,37.00,19.00
2/15 16:58:48,24.17,37.00,19.00
2/15 16:58:49,23.85,37.00,19.00
2/15 16:58:51,23.53,37.00,19.00
2/15 16:58:52,24.81,37.00,19.00
2/15 16:58:53,24.81,37.00,19.00
2/15 16:58:54,24.49,37.00,19.00
2/15 16:58:55,23.85,37.00,19.00
2/15 16:58:56,25.14,37.00,19.00
2/15 16:58:58,24.81,37.00,19.00
2/15 16:58:59,24.17,37.00,19.00
2/15 16:59:0,25.14,37.00,19.00
2/15 16:59:1,24.17,37.00,19.00
2/15 16:59:2,24.49,37.00,19.00
2/15 16:59:3,24.81,37.00,19.00
2/15 16:59:5,25.14,37.00,19.00
2/15 16:59:6,24.17,37.00,19.00
2/15 16:59:7,24.17,37.00,19.00
2/15 16:59:8,24.49,37.00,19.00
2/15 16:59:10,24.49,37.00,19.00
2/15 16:59:11,24.81,37.00,19.00
2/15 16:59:12,23.85,37.00,19.00
2/15 16:59:13,23.85,37.00,19.00
2/15 16:59:14,24.81,37.00,19.00
2/15 16:59:15,24.17,37.00,19.00
2/15 16:59:17,25.46,37.00,19.00
2/15 16:59:18,23.53,37.00,19.00
2/15 16:59:19,23.53,37.00,19.00
2/15 16:59:20,24.49,37.00,19.00
2/15 16:59:21,25.14,37.00,19.00
2/15 16:59:22,24.81,37.00,19.00
2/15 16:59:24,24.81,37.00,19.00
