Time Stamp, Noise Level, Humidity, Temperature (*C)
2/15 17:59:41,24.81,37.00,19.00
2/15 17:59:43,24.81,37.00,19.00
2/15 17:59:44,23.85,37.00,19.00
2/15 17:59:45,23.85,37.00,19.00
2/15 17:59:46,24.17,37.00,19.00
2/15 17:59:49,24.49,37.00,19.00
2/15 17:59:50,24.49,37.00,19.00
2/15 17:59:51,24.17,37.00,19.00
2/15 17:59:52,24.17,37.00,19.00
2/15 17:59:53,24.81,37.00,19.00
2/15 17:59:54,24.49,37.00,19.00
2/15 17:59:56,24.49,37.00,19.00
2/15 17:59:57,23.85,37.00,19.00
2/15 17:59:58,23.20,37.00,19.00
2/15 17:59:59,24.49,37.00,19.00
2/15 18:0:0,24.49,37.00,19.00
2/15 18:0:1,25.14,37.00,19.00
2/15 18:0:3,24.17,37.00,19.00
2/15 18:0:4,24.49,37.00,19.00
2/15 18:0:5,24.17,37.00,19.00
2/15 18:0:6,24.17,37.00,19.00
2/15 18:0:7,24.17,37.00,19.00
2/15 18:0:9,24.81,37.00,19.00
2/15 18:0:10,25.14,37.00,19.00
2/15 18:0:11,25.14,37.00,19.00
2/15 18:0:12,24.81,37.00,19.00
2/15 18:0:13,24.81,37.00,19.00
2/15 18:0:15,23.85,37.00,19.00
2/15 18:0:16,24.49,37.00,19.00
2/15 18:0:17,24.49,37.00,19.00
2/15 18:0:18,24.17,37.00,19.00
2/15 18:0:19,23.85,37.00,19.00
2/15 18:0:20,25.14,37.00,19.00
2/15 18:0:22,24.81,37.00,19.00
2/15 18:0:23,25.14,37.00,19.00
2/15 18:0:24,24.17,37.00,19.00
2/15 18:0:25,24.49,37.00,19.00
2/15 18:0:26,24.49,37.00,19.00
2/15 18:0:27,24.17,37.00,19.00
2/15 18:0:29,23.53,37.00,19.00
2/15 18:0:30,24.49,37.00,19.00
2/15 18:0:31,24.49,37.00,19.00
2/15 18:0:32,24.81,37.00,19.00
2/15 18:0:33,24.81,37.00,19.00
2/15 18:0:34,24.81,37.00,19.00
2/15 18:0:35,24.17,37.00,19.00
2/15 18:0:36,24.81,37.00,19.00
2/15 18:0:37,24.49,37.00,19.00
2/15 18:0:38,24.81,37.00,19.00
2/15 18:0:39,23.85,37.00,19.00
2/15 18:0:41,22.88,37.00,19.00
2/15 18:0:42,23.85,37.00,19.00
2/15 18:0:43,24.49,37.00,19.00
2/15 18:0:44,25.14,37.00,19.00
2/15 18:0:45,25.14,37.00,19.00
2/15 18:0:46,24.49,37.00,19.00
2/15 18:0:48,24.49,37.00,19.00
2/15 18:0:49,24.49,37.00,19.00
2/15 18:0:50,25.14,37.00,19.00
2/15 18:0:51,25.14,37.00,19.00
2/15 18:0:52,23.85,37.00,19.00
2/15 18:0:53,24.17,37.00,19.00
2/15 18:0:54,24.17,37.00,19.00
2/15 18:0:55,24.17,37.00,19.00
2/15 18:0:56,24.17,37.00,19.00
2/15 18:0:57,24.49,37.00,19.00
2/15 18:0:58,24.17,37.00,19.00
2/15 18:1:0,24.17,37.00,19.00
2/15 18:1:1,25.14,37.00,19.00
2/15 18:1:2,24.17,37.00,19.00
2/15 18:1:3,25.14,37.00,19.00
2/15 18:1:4,25.14,37.00,19.00
2/15 18:1:5,25.14,37.00,19.00
2/15 18:1:7,24.49,37.00,19.00
2/15 18:1:8,24.17,37.00,19.00
2/15 18:1:9,24.49,37.00,19.00
2/15 18:1:10,24.17,37.00,19.00
2/15 18:1:11,23.85,37.00,19.00
2/15 18:1:12,24.49,37.00,19.00
2/15 18:1:14,24.81,37.00,19.00
2/15 18:1:15,24.49,37.00,19.00
2/15 18:1:16,24.17,37.00,19.00
2/15 18:1:17,23.85,37.00,19.00
2/15 18:1:18,24.81,37.00,19.00
2/15 18:1:19,24.81,37.00,19.00
2/15 18:1:20,24.49,37.00,19.00
2/15 18:1:21,24.81,37.00,19.00
2/15 18:1:22,24.49,37.00,19.00
2/15 18:1:23,24.81,37.00,19.00
2/15 18:1:24,24.49,37.00,19.00
2/15 18:1:26,25.14,37.00,19.00
2/15 18:1:27,24.17,37.00,19.00
2/15 18:1:28,23.85,37.00,19.00
2/15 18:1:29,24.81,37.00,19.00
2/15 18:1:30,24.49,37.00,19.00
2/15 18:1:31,23.53,37.00,19.00
2/15 18:1:33,24.17,37.00,19.00
2/15 18:1:34,24.17,37.00,19.00
2/15 18:1:35,24.81,37.00,19.00
2/15 18:1:36,24.17,37.00,19.00
2/15 18:1:37,24.17,37.00,19.00
2/15 18:1:38,24.81,37.00,19.00
2/15 18:1:40,24.17,37.00,19.00
2/15 18:1:41,24.49,37.00,19.00
2/15 18:1:42,23.53,37.00,19.00
2/15 18:1:43,24.17,37.00,19.00
2/15 18:1:45,24.49,37.00,19.00
2/15 18:1:46,24.17,37.00,19.00
2/15 18:1:47,23.85,37.00,19.00
2/15 18:1:48,24.81,37.00,19.00
2/15 18:1:49,24.49,37.00,19.00
2/15 18:1:50,24.49,37.00,19.00
2/15 18:1:52,24.49,37.00,19.00
2/15 18:1:53,24.17,37.00,19.00
2/15 18:1:54,23.53,37.00,19.00
2/15 18:1:55,24.81,37.00,19.00
2/15 18:1:56,24.81,37.00,19.00
2/15 18:1:57,24.49,37.00,19.00
2/15 18:1:59,25.14,37.00,19.00
2/15 18:2:0,24.81,37.00,19.00
2/15 18:2:1,23.53,37.00,19.00
2/15 18:2:2,23.53,37.00,19.00
2/15 18:2:3,24.49,37.00,19.00
2/15 18:2:5,24.17,37.00,19.00
2/15 18:2:6,24.49,37.00,19.00
2/15 18:2:7,24.81,37.00,19.00
2/15 18:2:8,24.81,37.00,19.00
2/15 18:2:9,24.49,37.00,19.00
2/15 18:2:11,25.14,37.00,19.00
2/15 18:2:12,24.49,37.00,19.00
2/15 18:2:13,23.53,37.00,19.00
2/15 18:2:14,24.49,37.00,19.00
2/15 18:2:15,24.17,37.00,19.00
2/15 18:2:16,24.81,37.00,19.00
2/15 18:2:18,24.81,37.00,19.00
2/15 18:2:19,24.17,37.00,19.00
2/15 18:2:20,24.17,37.00,19.00
2/15 18:2:21,24.17,37.00,19.00
2/15 18:2:22,24.49,37.00,19.00
2/15 18:2:23,24.49,37.00,19.00
2/15 18:2:25,24.81,37.00,19.00
2/15 18:2:26,23.53,37.00,19.00
2/15 18:2:27,23.85,37.00,19.00
2/15 18:2:28,24.81,37.00,19.00
2/15 18:2:30,24.81,37.00,19.00
2/15 18:2:31,24.49,37.00,19.00
2/15 18:2:32,24.17,37.00,19.00
2/15 18:2:33,24.49,37.00,19.00
2/15 18:2:34,24.81,37.00,19.00
2/15 18:2:35,24.17,37.00,19.00
2/15 18:2:37,23.20,37.00,19.00
2/15 18:2:38,24.81,37.00,19.00
2/15 18:2:39,24.81,37.00,19.00
2/15 18:2:40,25.14,37.00,19.00
2/15 18:2:41,24.49,37.00,19.00
2/15 18:2:42,24.81,37.00,19.00
2/15 18:2:44,23.85,37.00,19.00
2/15 18:2:45,24.17,37.00,19.00
2/15 18:2:46,24.17,37.00,19.00
2/15 18:2:47,24.49,37.00,19.00
2/15 18:2:48,25.14,37.00,19.00
2/15 18:2:50,24.17,37.00,19.00
2/15 18:2:51,24.49,37.00,19.00
2/15 18:2:52,24.81,37.00,19.00
2/15 18:2:53,23.53,37.00,19.00
2/15 18:2:54,24.49,37.00,19.00
2/15 18:2:56,24.17,37.00,19.00
2/15 18:2:57,24.17,37.00,19.00
2/15 18:2:58,23.85,37.00,19.00
2/15 18:2:59,24.17,37.00,19.00
2/15 18:3:0,24.49,37.00,19.00
2/15 18:3:1,24.81,37.00,19.00
2/15 18:3:3,25.14,37.00,19.00
2/15 18:3:4,24.49,37.00,19.00
2/15 18:3:5,24.81,37.00,19.00
2/15 18:3:6,24.17,37.00,19.00
2/15 18:3:7,24.81,37.00,19.00
2/15 18:3:8,25.14,37.00,19.00
2/15 18:3:10,24.17,37.00,19.00
2/15 18:3:11,24.49,37.00,19.00
2/15 18:3:12,24.17,37.00,19.00
2/15 18:3:13,23.85,37.00,19.00
2/15 18:3:14,23.85,37.00,19.00
2/15 18:3:15,23.85,37.00,19.00
2/15 18:3:16,24.81,37.00,19.00
2/15 18:3:17,24.49,37.00,19.00
2/15 18:3:18,24.49,37.00,19.00
2/15 18:3:19,24.17,37.00,19.00
2/15 18:3:20,23.85,37.00,19.00
2/15 18:3:23,25.14,37.00,19.00
2/15 18:3:24,24.81,37.00,19.00
2/15 18:3:25,24.81,37.00,19.00
2/15 18:3:26,24.49,37.00,19.00
2/15 18:3:27,24.17,37.00,19.00
2/15 18:3:28,23.85,37.00,19.00
2/15 18:3:30,24.49,37.00,19.00
2/15 18:3:31,24.49,37.00,19.00
2/15 18:3:32,24.49,37.00,19.00
2/15 18:3:33,24.81,37.00,19.00
2/15 18:3:34,24.17,37.00,19.00
2/15 18:3:35,23.20,37.00,19.00
2/15 18:3:37,23.85,37.00,19.00
2/15 18:3:38,24.49,37.00,19.00
2/15 18:3:39,24.81,37.00,19.00
2/15 18:3:40,24.17,37.00,19.00
2/15 18:3:42,23.85,37.00,19.00
2/15 18:3:43,24.81,37.00,19.00
2/15 18:3:44,24.81,37.00,19.00
2/15 18:3:45,24.49,37.00,19.00
2/15 18:3:46,24.81,37.00,19.00
2/15 18:3:47,23.85,37.00,19.00
2/15 18:3:49,24.17,37.00,19.00
2/15 18:3:50,24.49,37.00,19.00
2/15 18:3:51,24.81,37.00,19.00
2/15 18:3:52,24.49,37.00,19.00
2/15 18:3:53,24.17,37.00,19.00
2/15 18:3:54,24.17,37.00,19.00
2/15 18:3:56,24.17,37.00,19.00
2/15 18:3:57,24.81,37.00,19.00
2/15 18:3:58,23.85,37.00,19.00
2/15 18:3:59,24.81,37.00,19.00
2/15 18:4:0,25.14,37.00,19.00
2/15 18:4:1,25.14,37.00,19.00
2/15 18:4:2,24.81,37.00,19.00
2/15 18:4:3,24.49,37.00,19.00
2/15 18:4:4,24.17,37.00,19.00
2/15 18:4:5,24.49,37.00,19.00
2/15 18:4:6,23.53,37.00,19.00
2/15 18:4:8,24.81,37.00,19.00
2/15 18:4:9,24.17,37.00,19.00
2/15 18:4:10,23.85,37.00,19.00
2/15 18:4:11,24.17,37.00,19.00
2/15 18:4:12,24.81,37.00,19.00
2/15 18:4:13,24.49,37.00,19.00
2/15 18:4:15,24.49,37.00,19.00
2/15 18:4:16,24.49,37.00,19.00
2/15 18:4:17,23.85,37.00,19.00
2/15 18:4:18,24.17,37.00,19.00
2/15 18:4:19,24.49,37.00,19.00
2/15 18:4:20,24.49,37.00,19.00
2/15 18:4:21,24.49,37.00,19.00
2/15 18:4:22,24.81,37.00,19.00
2/15 18:4:23,24.81,37.00,19.00
2/15 18:4:24,24.49,37.00,19.00
2/15 18:4:25,24.49,37.00,19.00
2/15 18:4:27,23.85,37.00,19.00
2/15 18:4:28,24.81,37.00,19.00
2/15 18:4:29,24.17,37.00,19.00
2/15 18:4:30,24.17,37.00,19.00
2/15 18:4:31,24.17,37.00,19.00
2/15 18:4:32,24.17,37.00,19.00
2/15 18:4:34,24.49,37.00,19.00
2/15 18:4:35,24.49,37.00,19.00
2/15 18:4:36,24.17,37.00,19.00
2/15 18:4:37,24.17,37.00,19.00
2/15 18:4:38,24.17,37.00,19.00
2/15 18:4:39,23.85,37.00,19.00
2/15 18:4:41,25.46,37.00,19.00
2/15 18:4:42,25.14,37.00,19.00
2/15 18:4:43,24.81,37.00,19.00
2/15 18:4:44,24.49,37.00,19.00
2/15 18:4:45,24.81,37.00,19.00
2/15 18:4:46,24.81,37.00,19.00
2/15 18:4:47,24.49,37.00,19.00
2/15 18:4:48,21.91,37.00,19.00
2/15 18:4:49,23.53,37.00,19.00
2/15 18:4:50,24.81,37.00,19.00
2/15 18:4:51,23.85,37.00,19.00
2/15 18:4:53,24.49,37.00,19.00
2/15 18:4:54,24.17,37.00,19.00
2/15 18:4:55,24.81,37.00,19.00
2/15 18:4:56,24.17,37.00,19.00
2/15 18:4:57,23.85,37.00,19.00
2/15 18:4:58,24.49,37.00,19.00
2/15 18:5:0,24.49,37.00,19.00
2/15 18:5:1,24.49,37.00,19.00
2/15 18:5:2,24.81,37.00,19.00
2/15 18:5:3,25.14,37.00,19.00
2/15 18:5:4,23.85,37.00,19.00
2/15 18:5:5,24.17,37.00,19.00
2/15 18:5:7,23.53,37.00,19.00
2/15 18:5:8,24.17,37.00,19.00
2/15 18:5:9,24.81,37.00,19.00
2/15 18:5:10,24.49,37.00,19.00
2/15 18:5:12,25.14,37.00,19.00
2/15 18:5:13,24.49,37.00,19.00
2/15 18:5:14,23.85,37.00,19.00
2/15 18:5:15,24.49,37.00,19.00
2/15 18:5:16,25.14,37.00,19.00
2/15 18:5:17,24.17,37.00,19.00
2/15 18:5:19,24.49,37.00,19.00
2/15 18:5:20,23.53,37.00,19.00
2/15 18:5:21,23.53,37.00,19.00
2/15 18:5:22,24.49,37.00,19.00
2/15 18:5:23,24.49,37.00,19.00
2/15 18:5:24,24.49,37.00,19.00
2/15 18:5:26,23.53,37.00,19.00
2/15 18:5:27,24.17,37.00,19.00
2/15 18:5:28,24.81,37.00,19.00
2/15 18:5:29,25.14,37.00,19.00
2/15 18:5:30,24.81,37.00,19.00
2/15 18:5:32,23.53,37.00,19.00
2/15 18:5:33,24.49,37.00,19.00
2/15 18:5:34,24.17,37.00,19.00
2/15 18:5:35,23.85,37.00,19.00
2/15 18:5:36,24.49,37.00,19.00
2/15 18:5:38,24.49,37.00,19.00
2/15 18:5:39,24.49,37.00,19.00
2/15 18:5:40,24.17,37.00,19.00
2/15 18:5:41,24.49,37.00,19.00
2/15 18:5:42,24.81,37.00,19.00
2/15 18:5:43,24.81,37.00,19.00
2/15 18:5:45,24.17,37.00,19.00
2/15 18:5:46,24.49,37.00,19.00
2/15 18:5:47,24.81,37.00,19.00
2/15 18:5:48,23.85,37.00,19.00
2/15 18:5:49,23.53,37.00,19.00
2/15 18:5:50,23.53,37.00,19.00
2/15 18:5:52,24.17,37.00,19.00
2/15 18:5:53,24.49,37.00,19.00
2/15 18:5:54,24.81,37.00,19.00
2/15 18:5:55,24.17,37.00,19.00
2/15 18:5:57,23.85,37.00,19.00
2/15 18:5:58,24.49,37.00,19.00
2/15 18:5:59,24.49,37.00,19.00
2/15 18:6:0,24.49,37.00,19.00
2/15 18:6:1,23.53,37.00,19.00
2/15 18:6:2,24.49,37.00,19.00
2/15 18:6:4,24.17,37.00,19.00
2/15 18:6:5,24.81,37.00,19.00
2/15 18:6:6,24.49,37.00,19.00
2/15 18:6:7,24.49,37.00,19.00
2/15 18:6:8,24.17,37.00,19.00
2/15 18:6:9,24.81,37.00,19.00
2/15 18:6:11,24.49,37.00,19.00
2/15 18:6:12,24.81,37.00,19.00
2/15 18:6:13,24.49,37.00,19.00
2/15 18:6:14,24.17,37.00,19.00
2/15 18:6:15,25.14,37.00,19.00
2/15 18:6:17,24.49,37.00,19.00
2/15 18:6:18,23.85,37.00,19.00
2/15 18:6:19,24.17,37.00,19.00
2/15 18:6:20,24.49,37.00,19.00
2/15 18:6:21,24.49,37.00,19.00
2/15 18:6:23,24.49,37.00,19.00
2/15 18:6:24,23.85,37.00,19.00
2/15 18:6:25,25.14,37.00,19.00
2/15 18:6:26,25.14,37.00,19.00
2/15 18:6:27,24.17,37.00,19.00
2/15 18:6:28,24.49,37.00,19.00
2/15 18:6:30,23.85,37.00,19.00
2/15 18:6:31,24.81,37.00,19.00
2/15 18:6:32,24.49,37.00,19.00
2/15 18:6:33,24.17,37.00,19.00
2/15 18:6:34,24.81,37.00,19.00
2/15 18:6:35,24.81,37.00,19.00
2/15 18:6:37,24.49,37.00,19.00
2/15 18:6:38,24.49,37.00,19.00
2/15 18:6:39,24.17,37.00,19.00
2/15 18:6:40,24.81,37.00,19.00
2/15 18:6:42,25.14,37.00,19.00
2/15 18:6:43,24.81,37.00,19.00
2/15 18:6:44,24.49,37.00,19.00
2/15 18:6:45,23.85,37.00,19.00
2/15 18:6:46,24.49,37.00,19.00
2/15 18:6:47,24.49,37.00,19.00
2/15 18:6:49,24.49,37.00,19.00
2/15 18:6:50,24.17,37.00,19.00
2/15 18:6:51,24.49,37.00,19.00
2/15 18:6:52,24.49,37.00,19.00
2/15 18:6:53,24.17,37.00,19.00
2/15 18:6:54,24.81,37.00,19.00
2/15 18:6:56,24.49,37.00,19.00
2/15 18:6:57,23.85,37.00,19.00
2/15 18:6:58,23.85,37.00,19.00
2/15 18:6:59,24.81,37.00,19.00
2/15 18:7:0,24.81,37.00,19.00
2/15 18:7:1,24.81,37.00,19.00
2/15 18:7:2,25.14,37.00,19.00
2/15 18:7:3,23.85,37.00,19.00
2/15 18:7:4,23.20,37.00,19.00
2/15 18:7:5,25.78,37.00,19.00
2/15 18:7:6,24.49,37.00,19.00
2/15 18:7:8,24.49,37.00,19.00
2/15 18:7:9,24.49,37.00,19.00
2/15 18:7:10,24.81,37.00,19.00
2/15 18:7:11,24.17,37.00,19.00
2/15 18:7:12,24.17,37.00,19.00
2/15 18:7:13,24.49,37.00,19.00
2/15 18:7:15,24.49,37.00,19.00
2/15 18:7:16,24.17,37.00,19.00
2/15 18:7:17,23.85,37.00,19.00
2/15 18:7:18,24.81,37.00,19.00
2/15 18:7:19,25.46,37.00,19.00
2/15 18:7:20,24.49,37.00,19.00
2/15 18:7:23,23.85,37.00,19.00
2/15 18:7:24,24.49,37.00,19.00
2/15 18:7:25,24.49,37.00,19.00
2/15 18:7:26,23.85,37.00,19.00
2/15 18:7:28,24.81,37.00,19.00
2/15 18:7:29,23.85,37.00,19.00
2/15 18:7:30,23.53,37.00,19.00
2/15 18:7:31,25.14,37.00,19.00
2/15 18:7:32,24.49,37.00,19.00
2/15 18:7:33,24.17,37.00,19.00
2/15 18:7:35,24.49,37.00,19.00
2/15 18:7:36,23.53,37.00,19.00
2/15 18:7:37,24.49,37.00,19.00
2/15 18:7:38,24.49,37.00,19.00
2/15 18:7:39,25.14,37.00,19.00
2/15 18:7:40,24.17,37.00,19.00
2/15 18:7:42,24.49,37.00,19.00
2/15 18:7:43,24.49,37.00,19.00
2/15 18:7:44,24.81,37.00,19.00
2/15 18:7:45,24.17,37.00,19.00
2/15 18:7:46,23.85,37.00,19.00
2/15 18:7:47,23.85,37.00,19.00
2/15 18:7:48,23.53,37.00,19.00
2/15 18:7:49,24.81,37.00,19.00
2/15 18:7:50,24.17,37.00,19.00
2/15 18:7:51,24.17,37.00,19.00
2/15 18:7:52,24.49,37.00,19.00
2/15 18:7:54,23.85,37.00,19.00
2/15 18:7:55,24.49,37.00,19.00
2/15 18:7:56,24.81,37.00,19.00
2/15 18:7:57,24.49,37.00,19.00
2/15 18:7:58,24.81,37.00,19.00
2/15 18:7:59,24.17,37.00,19.00
2/15 18:8:1,24.81,37.00,19.00
2/15 18:8:2,25.14,37.00,19.00
2/15 18:8:3,24.17,37.00,19.00
2/15 18:8:4,23.53,37.00,19.00
2/15 18:8:5,24.17,37.00,19.00
2/15 18:8:6,23.85,37.00,19.00
2/15 18:8:8,24.49,37.00,19.00
2/15 18:8:9,24.17,37.00,19.00
2/15 18:8:10,24.81,37.00,19.00
2/15 18:8:11,25.14,37.00,19.00
2/15 18:8:13,24.81,37.00,19.00
2/15 18:8:14,24.17,37.00,19.00
2/15 18:8:15,24.49,37.00,19.00
2/15 18:8:16,24.81,37.00,19.00
2/15 18:8:17,23.85,37.00,19.00
2/15 18:8:18,24.17,37.00,19.00
2/15 18:8:20,25.14,37.00,19.00
2/15 18:8:21,24.49,37.00,19.00
2/15 18:8:22,24.49,37.00,19.00
2/15 18:8:23,24.49,37.00,19.00
2/15 18:8:24,23.85,37.00,19.00
2/15 18:8:25,23.85,37.00,19.00
2/15 18:8:27,23.53,37.00,19.00
2/15 18:8:28,24.17,37.00,19.00
2/15 18:8:29,25.14,37.00,19.00
2/15 18:8:30,24.17,37.00,19.00
2/15 18:8:31,24.49,37.00,19.00
2/15 18:8:32,24.49,37.00,19.00
2/15 18:8:33,24.49,37.00,19.00
2/15 18:8:34,24.17,37.00,19.00
2/15 18:8:35,24.49,37.00,19.00
2/15 18:8:36,23.53,37.00,19.00
2/15 18:8:37,23.53,37.00,19.00
2/15 18:8:39,24.17,37.00,19.00
2/15 18:8:40,24.17,37.00,19.00
2/15 18:8:41,24.49,37.00,19.00
2/15 18:8:42,25.14,37.00,19.00
2/15 18:8:43,24.49,37.00,19.00
2/15 18:8:44,24.49,37.00,19.00
2/15 18:8:46,24.81,37.00,19.00
2/15 18:8:47,24.81,37.00,19.00
2/15 18:8:48,23.20,38.00,18.00
2/15 18:8:49,24.49,38.00,18.00
2/15 18:8:50,23.85,37.00,19.00
2/15 18:8:51,24.49,37.00,19.00
2/15 18:8:53,23.85,37.00,19.00
2/15 18:8:54,25.14,37.00,19.00
2/15 18:8:55,24.49,37.00,19.00
2/15 18:8:56,25.14,37.00,19.00
2/15 18:8:57,24.81,37.00,19.00
2/15 18:8:58,24.81,37.00,19.00
2/15 18:8:59,24.49,37.00,19.00
2/15 18:9:0,23.85,37.00,19.00
2/15 18:9:1,24.17,37.00,19.00
2/15 18:9:2,24.81,37.00,19.00
2/15 18:9:3,24.49,37.00,19.00
2/15 18:9:5,24.49,37.00,19.00
2/15 18:9:6,24.49,37.00,19.00
2/15 18:9:7,23.53,37.00,19.00
2/15 18:9:8,23.20,37.00,19.00
2/15 18:9:9,24.49,37.00,19.00
2/15 18:9:10,24.81,37.00,19.00
2/15 18:9:12,24.81,37.00,19.00
2/15 18:9:13,24.17,37.00,19.00
2/15 18:9:14,24.81,37.00,19.00
2/15 18:9:15,23.85,37.00,19.00
2/15 18:9:16,23.20,37.00,19.00
2/15 18:9:17,24.49,37.00,19.00
2/15 18:9:19,24.17,37.00,19.00
2/15 18:9:20,23.53,37.00,19.00
2/15 18:9:21,24.17,37.00,19.00
2/15 18:9:22,23.85,37.00,19.00
2/15 18:9:24,24.49,37.00,19.00
2/15 18:9:25,24.17,37.00,19.00
2/15 18:9:26,24.17,37.00,19.00
2/15 18:9:27,24.49,37.00,19.00
2/15 18:9:28,25.14,37.00,19.00
2/15 18:9:29,24.81,37.00,19.00
2/15 18:9:31,24.81,37.00,19.00
2/15 18:9:32,24.17,37.00,19.00
2/15 18:9:33,23.85,38.00,18.00
2/15 18:9:34,24.49,38.00,18.00
2/15 18:9:35,23.85,37.00,19.00
2/15 18:9:36,24.81,37.00,19.00
2/15 18:9:38,24.81,37.00,19.00
2/15 18:9:39,24.49,37.00,19.00
2/15 18:9:40,24.17,37.00,19.00
2/15 18:9:41,24.17,37.00,19.00
2/15 18:9:42,25.14,37.00,19.00
2/15 18:9:43,25.14,37.00,19.00
2/15 18:9:44,24.17,37.00,19.00
2/15 18:9:45,24.17,38.00,18.00
2/15 18:9:46,24.17,38.00,18.00
2/15 18:9:47,23.85,38.00,18.00
2/15 18:9:48,24.81,38.00,18.00
2/15 18:9:50,24.81,37.00,19.00
2/15 18:9:51,23.85,37.00,19.00
2/15 18:9:52,24.81,37.00,19.00
2/15 18:9:53,25.14,37.00,19.00
2/15 18:9:54,24.49,37.00,19.00
2/15 18:9:55,24.81,37.00,19.00
2/15 18:9:57,24.49,37.00,19.00
2/15 18:9:58,23.85,37.00,19.00
2/15 18:9:59,23.85,37.00,19.00
2/15 18:10:0,24.49,37.00,19.00
2/15 18:10:1,24.17,38.00,18.00
2/15 18:10:2,24.17,38.00,18.00
2/15 18:10:3,24.17,38.00,18.00
2/15 18:10:4,24.49,38.00,18.00
2/15 18:10:5,24.81,38.00,18.00
2/15 18:10:6,24.17,37.00,19.00
2/15 18:10:7,24.49,37.00,19.00
2/15 18:10:9,24.49,37.00,19.00
2/15 18:10:10,24.81,37.00,19.00
2/15 18:10:11,24.81,37.00,19.00
2/15 18:10:12,24.17,37.00,19.00
2/15 18:10:13,24.49,37.00,19.00
2/15 18:10:14,24.17,37.00,19.00
2/15 18:10:16,24.17,37.00,19.00
2/15 18:10:17,24.17,37.00,19.00
2/15 18:10:18,24.81,38.00,18.00
2/15 18:10:19,24.17,38.00,18.00
2/15 18:10:20,24.17,37.00,19.00
2/15 18:10:21,23.53,37.00,19.00
2/15 18:10:23,24.49,38.00,18.00
2/15 18:10:24,24.17,38.00,18.00
2/15 18:10:25,24.17,37.00,19.00
2/15 18:10:26,23.85,37.00,19.00
2/15 18:10:28,25.14,37.00,19.00
2/15 18:10:29,24.17,37.00,19.00
2/15 18:10:30,24.49,38.00,18.00
2/15 18:10:31,24.81,38.00,18.00
2/15 18:10:32,23.85,38.00,18.00
2/15 18:10:33,23.53,38.00,18.00
2/15 18:10:35,24.49,37.00,19.00
2/15 18:10:36,24.17,37.00,19.00
2/15 18:10:37,24.17,37.00,19.00
2/15 18:10:38,24.81,37.00,19.00
2/15 18:10:39,24.49,37.00,19.00
2/15 18:10:40,24.17,37.00,19.00
2/15 18:10:42,25.14,37.00,19.00
2/15 18:10:43,24.49,37.00,19.00
2/15 18:10:44,23.20,37.00,19.00
2/15 18:10:45,24.17,37.00,19.00
2/15 18:10:46,24.81,37.00,19.00
2/15 18:10:47,24.81,37.00,19.00
2/15 18:10:49,24.49,38.00,18.00
2/15 18:10:50,24.81,38.00,18.00
2/15 18:10:51,24.81,37.00,19.00
2/15 18:10:52,24.17,37.00,19.00
2/15 18:10:53,24.49,38.00,18.00
2/15 18:10:54,24.49,38.00,18.00
2/15 18:10:55,24.49,38.00,18.00
2/15 18:10:56,24.17,38.00,18.00
2/15 18:10:57,24.49,38.00,18.00
2/15 18:10:58,24.81,38.00,18.00
2/15 18:10:59,24.17,38.00,18.00
2/15 18:11:1,24.49,38.00,18.00
2/15 18:11:2,24.17,38.00,18.00
2/15 18:11:3,24.17,38.00,18.00
2/15 18:11:4,23.85,38.00,18.00
2/15 18:11:6,25.14,37.00,19.00
2/15 18:11:7,24.81,37.00,19.00
2/15 18:11:9,24.17,38.00,18.00
2/15 18:11:10,24.49,38.00,18.00
2/15 18:11:11,23.20,37.00,19.00
2/15 18:11:12,24.49,37.00,19.00
2/15 18:11:13,24.17,38.00,18.00
2/15 18:11:14,23.85,38.00,18.00
2/15 18:11:15,23.85,38.00,18.00
2/15 18:11:16,24.49,37.00,19.00
2/15 18:11:17,23.85,37.00,19.00
2/15 18:11:18,23.85,38.00,18.00
2/15 18:11:19,24.49,38.00,18.00
2/15 18:11:21,24.17,37.00,19.00
2/15 18:11:22,24.17,37.00,19.00
2/15 18:11:23,24.81,38.00,18.00
2/15 18:11:24,24.17,38.00,18.00
2/15 18:11:25,24.81,38.00,18.00
2/15 18:11:26,24.49,38.00,18.00
2/15 18:11:28,25.14,37.00,19.00
2/15 18:11:29,24.81,37.00,19.00
2/15 18:11:30,24.81,38.00,18.00
2/15 18:11:31,24.81,38.00,18.00
2/15 18:11:32,24.81,37.00,19.00
2/15 18:11:33,24.81,37.00,19.00
2/15 18:11:35,24.49,38.00,18.00
2/15 18:11:36,24.17,38.00,18.00
2/15 18:11:37,23.85,38.00,18.00
2/15 18:11:38,24.81,38.00,18.00
2/15 18:11:40,24.17,38.00,18.00
2/15 18:11:41,23.85,38.00,18.00
2/15 18:11:42,23.85,38.00,18.00
2/15 18:11:43,24.49,38.00,18.00
2/15 18:11:44,24.17,38.00,18.00
2/15 18:11:45,24.81,38.00,18.00
2/15 18:11:47,24.17,38.00,18.00
2/15 18:11:48,24.17,38.00,18.00
2/15 18:11:49,24.81,38.00,18.00
2/15 18:11:50,24.81,38.00,18.00
2/15 18:11:51,24.49,38.00,18.00
2/15 18:11:52,24.81,38.00,18.00
2/15 18:11:54,24.81,38.00,18.00
2/15 18:11:55,24.49,38.00,18.00
2/15 18:11:56,24.49,38.00,18.00
2/15 18:11:57,24.17,38.00,18.00
2/15 18:11:58,23.85,38.00,18.00
