Time Stamp, Noise Level, Humidity, Temperature (*C)
2/15 15:46:52,24.49,37.00,20.00
2/15 15:46:53,24.49,37.00,20.00
2/15 15:46:54,23.85,37.00,20.00
2/15 15:46:55,24.17,37.00,20.00
2/15 15:46:56,24.49,37.00,20.00
2/15 15:46:57,24.81,37.00,20.00
2/15 15:46:59,24.81,37.00,20.00
2/15 15:47:0,24.81,37.00,20.00
2/15 15:47:1,23.53,37.00,20.00
2/15 15:47:2,23.85,37.00,20.00
2/15 15:47:3,24.49,37.00,20.00
2/15 15:47:4,24.49,37.00,20.00
2/15 15:47:6,23.85,37.00,20.00
2/15 15:47:7,24.49,37.00,20.00
2/15 15:47:8,24.49,37.00,20.00
2/15 15:47:9,24.49,37.00,20.00
2/15 15:47:10,24.17,37.00,20.00
2/15 15:47:11,24.17,37.00,20.00
2/15 15:47:12,24.17,37.00,20.00
2/15 15:47:13,23.53,37.00,20.00
2/15 15:47:14,24.49,37.00,20.00
2/15 15:47:15,24.17,37.00,20.00
2/15 15:47:16,24.81,37.00,20.00
2/15 15:47:18,25.14,37.00,20.00
2/15 15:47:19,24.49,37.00,20.00
2/15 15:47:20,23.53,37.00,20.00
2/15 15:47:21,24.49,37.00,20.00
2/15 15:47:22,24.17,37.00,20.00
2/15 15:47:23,24.81,37.00,20.00
2/15 15:47:25,23.20,37.00,20.00
2/15 15:47:26,24.17,37.00,20.00
2/15 15:47:27,24.81,37.00,20.00
2/15 15:47:28,24.81,37.00,20.00
2/15 15:47:29,24.17,37.00,20.00
2/15 15:47:31,24.81,37.00,20.00
2/15 15:47:32,24.81,37.00,20.00
2/15 15:47:33,23.85,37.00,20.00
2/15 15:47:34,24.17,37.00,20.00
2/15 15:47:35,25.46,37.00,20.00
2/15 15:47:37,24.49,37.00,20.00
2/15 15:47:38,24.81,37.00,20.00
2/15 15:47:39,24.17,37.00,20.00
2/15 15:47:40,24.49,37.00,20.00
2/15 15:47:41,24.49,37.00,20.00
2/15 15:47:42,24.17,37.00,20.00
2/15 15:47:44,24.81,37.00,20.00
2/15 15:47:45,24.49,37.00,20.00
2/15 15:47:46,24.17,37.00,20.00
2/15 15:47:47,24.81,37.00,20.00
2/15 15:47:48,24.81,37.00,20.00
2/15 15:47:49,24.17,37.00,20.00
2/15 15:47:50,24.17,37.00,20.00
2/15 15:47:51,23.53,37.00,20.00
2/15 15:47:52,24.17,37.00,20.00
2/15 15:47:53,24.81,37.00,20.00
2/15 15:47:54,24.49,37.00,20.00
2/15 15:47:56,24.17,37.00,20.00
2/15 15:47:57,24.49,37.00,20.00
2/15 15:47:58,25.14,37.00,20.00
2/15 15:47:59,23.85,37.00,20.00
2/15 15:48:0,24.81,37.00,20.00
2/15 15:48:1,23.85,37.00,20.00
2/15 15:48:3,23.20,37.00,20.00
2/15 15:48:4,23.85,37.00,20.00
2/15 15:48:5,24.81,37.00,20.00
2/15 15:48:6,23.85,37.00,20.00
2/15 15:48:7,24.49,37.00,20.00
2/15 15:48:8,24.49,37.00,20.00
2/15 15:48:10,24.81,37.00,20.00
2/15 15:48:11,25.14,37.00,20.00
2/15 15:48:12,24.17,37.00,20.00
2/15 15:48:13,24.49,37.00,20.00
2/15 15:48:15,24.81,37.00,20.00
2/15 15:48:16,24.17,37.00,20.00
2/15 15:48:17,23.85,37.00,20.00
2/15 15:48:18,24.49,37.00,20.00
2/15 15:48:19,24.49,37.00,20.00
2/15 15:48:20,25.14,37.00,20.00
2/15 15:48:22,24.49,37.00,20.00
2/15 15:48:23,24.49,37.00,20.00
2/15 15:48:24,24.17,37.00,20.00
2/15 15:48:25,23.85,37.00,20.00
2/15 15:48:26,23.85,37.00,20.00
2/15 15:48:27,24.81,37.00,20.00
2/15 15:48:29,25.14,37.00,20.00
2/15 15:48:30,24.49,37.00,20.00
2/15 15:48:31,25.14,37.00,20.00
2/15 15:48:32,24.81,37.00,20.00
2/15 15:48:33,23.85,37.00,20.00
2/15 15:48:34,23.85,37.00,20.00
2/15 15:48:35,24.17,37.00,20.00
2/15 15:48:36,24.49,37.00,20.00
2/15 15:48:37,24.81,37.00,20.00
2/15 15:48:38,24.17,37.00,20.00
2/15 15:48:39,24.49,37.00,20.00
2/15 15:48:41,24.49,37.00,20.00
2/15 15:48:42,24.17,37.00,20.00
2/15 15:48:43,24.81,37.00,20.00
2/15 15:48:44,24.81,37.00,20.00
2/15 15:48:45,24.81,37.00,20.00
2/15 15:48:46,24.49,37.00,20.00
2/15 15:48:48,24.81,37.00,20.00
2/15 15:48:49,24.17,37.00,20.00
2/15 15:48:50,23.53,37.00,20.00
2/15 15:48:51,24.81,37.00,20.00
2/15 15:48:52,23.85,37.00,20.00
2/15 15:48:53,23.85,37.00,20.00
2/15 15:48:54,23.85,37.00,20.00
2/15 15:48:55,24.49,37.00,20.00
2/15 15:48:56,24.49,37.00,20.00
2/15 15:48:57,24.81,37.00,20.00
2/15 15:48:58,24.17,37.00,20.00
2/15 15:49:0,23.85,37.00,20.00
2/15 15:49:1,24.17,37.00,20.00
2/15 15:49:2,24.81,37.00,20.00
2/15 15:49:3,24.49,37.00,20.00
2/15 15:49:4,24.17,37.00,20.00
2/15 15:49:5,23.85,37.00,20.00
2/15 15:49:7,24.81,37.00,20.00
2/15 15:49:8,24.81,37.00,20.00
2/15 15:49:9,24.49,37.00,20.00
2/15 15:49:10,24.17,37.00,20.00
2/15 15:49:11,23.85,37.00,20.00
2/15 15:49:13,24.81,37.00,20.00
2/15 15:49:14,24.49,37.00,20.00
2/15 15:49:15,24.17,37.00,20.00
2/15 15:49:16,24.49,37.00,20.00
2/15 15:49:17,24.17,37.00,20.00
2/15 15:49:19,25.46,37.00,20.00
2/15 15:49:20,23.85,37.00,20.00
2/15 15:49:21,24.81,37.00,20.00
2/15 15:49:22,24.17,37.00,20.00
2/15 15:49:23,22.88,37.00,20.00
2/15 15:49:24,24.17,37.00,20.00
2/15 15:49:26,24.49,37.00,20.00
2/15 15:49:27,24.49,37.00,20.00
2/15 15:49:28,24.17,37.00,20.00
2/15 15:49:29,24.49,37.00,20.00
2/15 15:49:30,23.85,37.00,20.00
2/15 15:49:31,24.49,37.00,20.00
2/15 15:49:32,24.49,37.00,20.00
2/15 15:49:33,23.85,37.00,20.00
2/15 15:49:34,24.17,37.00,20.00
2/15 15:49:35,23.85,37.00,20.00
2/15 15:49:36,23.85,37.00,20.00
2/15 15:49:38,24.17,37.00,20.00
2/15 15:49:39,23.85,37.00,20.00
2/15 15:49:40,25.14,37.00,20.00
2/15 15:49:41,24.17,37.00,20.00
2/15 15:49:42,23.85,37.00,20.00
2/15 15:49:43,24.17,37.00,20.00
2/15 15:49:45,24.81,37.00,20.00
2/15 15:49:46,24.81,37.00,20.00
2/15 15:49:47,25.14,37.00,20.00
2/15 15:49:48,24.17,37.00,20.00
2/15 15:49:49,24.49,37.00,20.00
2/15 15:49:50,24.81,37.00,20.00
2/15 15:49:52,24.81,37.00,20.00
2/15 15:49:53,24.17,37.00,20.00
2/15 15:49:54,23.20,37.00,20.00
2/15 15:49:55,24.17,37.00,20.00
2/15 15:49:57,24.49,37.00,20.00
2/15 15:49:58,24.49,37.00,20.00
2/15 15:49:59,24.17,37.00,20.00
2/15 15:50:0,24.17,37.00,20.00
2/15 15:50:1,25.14,37.00,20.00
2/15 15:50:2,24.81,37.00,20.00
2/15 15:50:4,25.14,37.00,20.00
2/15 15:50:5,24.17,37.00,20.00
2/15 15:50:6,23.85,37.00,20.00
2/15 15:50:7,23.53,37.00,20.00
2/15 15:50:8,24.49,37.00,20.00
2/15 15:50:9,24.81,37.00,20.00
2/15 15:50:11,24.17,37.00,20.00
2/15 15:50:12,24.49,37.00,20.00
2/15 15:50:13,24.17,37.00,20.00
2/15 15:50:14,24.17,37.00,20.00
2/15 15:50:15,24.49,37.00,20.00
2/15 15:50:16,24.17,37.00,20.00
2/15 15:50:17,24.17,37.00,20.00
2/15 15:50:18,24.81,37.00,20.00
2/15 15:50:19,24.49,37.00,20.00
2/15 15:50:20,24.17,37.00,20.00
2/15 15:50:21,24.49,37.00,20.00
2/15 15:50:23,24.17,37.00,20.00
2/15 15:50:24,24.17,37.00,20.00
2/15 15:50:25,23.85,37.00,20.00
2/15 15:50:26,24.81,37.00,20.00
2/15 15:50:27,24.49,37.00,20.00
2/15 15:50:28,24.17,37.00,20.00
2/15 15:50:30,24.81,37.00,20.00
2/15 15:50:31,24.17,37.00,20.00
2/15 15:50:32,24.81,37.00,20.00
2/15 15:50:33,25.14,37.00,20.00
2/15 15:50:34,24.49,37.00,20.00
2/15 15:50:35,23.85,37.00,20.00
2/15 15:50:37,24.17,37.00,20.00
2/15 15:50:38,24.49,37.00,20.00
2/15 15:50:39,24.49,37.00,20.00
2/15 15:50:40,24.49,37.00,20.00
2/15 15:50:41,24.49,37.00,20.00
2/15 15:50:43,24.81,37.00,20.00
2/15 15:50:44,24.49,37.00,20.00
2/15 15:50:45,24.49,37.00,20.00
2/15 15:50:46,24.49,37.00,20.00
2/15 15:50:47,24.17,37.00,20.00
2/15 15:50:49,24.17,37.00,20.00
2/15 15:50:50,24.17,37.00,20.00
2/15 15:50:51,24.49,37.00,20.00
2/15 15:50:52,24.49,37.00,20.00
2/15 15:50:53,24.49,37.00,20.00
2/15 15:50:54,24.81,37.00,20.00
2/15 15:50:56,23.20,37.00,20.00
2/15 15:50:57,24.17,37.00,20.00
2/15 15:50:58,24.81,37.00,20.00
2/15 15:50:59,24.17,37.00,20.00
2/15 15:51:0,23.85,37.00,20.00
2/15 15:51:1,24.17,37.00,20.00
2/15 15:51:3,24.17,37.00,20.00
2/15 15:51:4,24.17,37.00,20.00
2/15 15:51:5,24.17,37.00,20.00
2/15 15:51:6,25.14,37.00,20.00
2/15 15:51:8,23.85,37.00,20.00
2/15 15:51:9,24.49,37.00,20.00
2/15 15:51:10,25.78,37.00,20.00
2/15 15:51:11,24.17,37.00,20.00
2/15 15:51:12,24.17,37.00,20.00
2/15 15:51:13,24.49,37.00,20.00
2/15 15:51:15,24.81,37.00,20.00
2/15 15:51:16,24.49,37.00,20.00
2/15 15:51:17,24.49,37.00,20.00
2/15 15:51:18,24.49,37.00,20.00
2/15 15:51:19,24.49,37.00,20.00
2/15 15:51:21,24.81,37.00,20.00
2/15 15:51:23,24.17,37.00,20.00
2/15 15:51:24,24.49,37.00,20.00
2/15 15:51:25,24.17,37.00,20.00
2/15 15:51:26,24.81,37.00,20.00
2/15 15:51:27,24.17,37.00,20.00
2/15 15:51:29,23.85,37.00,20.00
2/15 15:51:30,23.85,37.00,20.00
2/15 15:51:31,24.49,37.00,20.00
2/15 15:51:32,24.49,37.00,20.00
2/15 15:51:33,24.81,37.00,20.00
2/15 15:51:35,24.17,37.00,20.00
2/15 15:51:36,24.81,37.00,20.00
2/15 15:51:37,24.81,37.00,20.00
2/15 15:51:38,24.17,37.00,20.00
2/15 15:51:39,23.53,37.00,20.00
2/15 15:51:40,22.88,37.00,20.00
2/15 15:51:42,24.17,37.00,20.00
2/15 15:51:43,25.46,37.00,20.00
2/15 15:51:44,24.49,37.00,20.00
2/15 15:51:45,25.14,37.00,20.00
2/15 15:51:46,24.49,37.00,20.00
2/15 15:51:47,24.49,37.00,20.00
2/15 15:51:49,24.81,37.00,20.00
2/15 15:51:50,23.85,37.00,20.00
2/15 15:51:51,23.20,37.00,20.00
2/15 15:51:52,24.81,37.00,20.00
2/15 15:51:53,24.49,37.00,20.00
2/15 15:51:54,24.49,37.00,20.00
2/15 15:51:55,24.49,37.00,20.00
2/15 15:51:56,24.17,37.00,20.00
2/15 15:51:57,24.49,37.00,20.00
2/15 15:51:58,23.85,37.00,20.00
2/15 15:51:59,24.17,37.00,20.00
2/15 15:52:1,25.14,37.00,20.00
2/15 15:52:2,24.17,37.00,20.00
2/15 15:52:3,24.81,37.00,20.00
2/15 15:52:4,24.17,37.00,20.00
2/15 15:52:5,24.49,37.00,20.00
2/15 15:52:6,24.49,37.00,20.00
2/15 15:52:8,24.81,37.00,20.00
2/15 15:52:9,24.17,37.00,20.00
2/15 15:52:10,22.88,37.00,20.00
2/15 15:52:11,23.53,37.00,20.00
2/15 15:52:12,24.17,37.00,20.00
2/15 15:52:13,23.85,37.00,20.00
2/15 15:52:14,23.85,37.00,20.00
2/15 15:52:15,23.85,37.00,20.00
2/15 15:52:16,23.85,37.00,20.00
2/15 15:52:17,24.17,37.00,20.00
2/15 15:52:18,24.81,37.00,20.00
2/15 15:52:20,24.49,37.00,20.00
2/15 15:52:21,24.49,37.00,20.00
2/15 15:52:22,24.49,37.00,20.00
2/15 15:52:23,24.49,37.00,20.00
2/15 15:52:24,24.49,37.00,20.00
2/15 15:52:25,24.17,37.00,20.00
2/15 15:52:27,24.17,37.00,20.00
2/15 15:52:28,24.17,37.00,20.00
2/15 15:52:29,24.17,37.00,20.00
2/15 15:52:30,23.53,37.00,20.00
2/15 15:52:31,24.17,37.00,20.00
2/15 15:52:32,24.81,37.00,20.00
2/15 15:52:34,24.49,37.00,20.00
2/15 15:52:35,24.17,37.00,20.00
2/15 15:52:36,24.49,37.00,20.00
2/15 15:52:37,24.49,37.00,20.00
2/15 15:52:39,24.81,37.00,20.00
2/15 15:52:40,24.17,37.00,20.00
2/15 15:52:41,24.49,37.00,20.00
2/15 15:52:42,24.49,37.00,20.00
2/15 15:52:43,24.81,37.00,20.00
2/15 15:52:44,24.49,37.00,20.00
2/15 15:52:46,24.17,37.00,20.00
2/15 15:52:47,24.49,37.00,20.00
2/15 15:52:48,23.53,37.00,20.00
2/15 15:52:49,24.17,37.00,20.00
2/15 15:52:50,24.49,37.00,20.00
2/15 15:52:51,24.17,37.00,20.00
2/15 15:52:53,24.17,37.00,20.00
2/15 15:52:54,23.85,37.00,20.00
2/15 15:52:55,24.81,37.00,20.00
2/15 15:52:56,24.49,37.00,20.00
2/15 15:52:57,24.81,37.00,20.00
2/15 15:52:59,24.49,37.00,20.00
2/15 15:53:0,24.49,37.00,20.00
2/15 15:53:1,23.85,37.00,20.00
2/15 15:53:2,25.46,37.00,20.00
2/15 15:53:3,24.17,37.00,20.00
2/15 15:53:5,23.85,37.00,20.00
2/15 15:53:6,24.81,37.00,20.00
2/15 15:53:7,24.81,37.00,20.00
2/15 15:53:8,24.17,37.00,20.00
2/15 15:53:9,24.49,37.00,20.00
2/15 15:53:10,24.49,37.00,20.00
2/15 15:53:12,24.49,37.00,20.00
2/15 15:53:13,23.20,37.00,20.00
2/15 15:53:14,23.53,37.00,20.00
2/15 15:53:15,24.49,37.00,20.00
2/15 15:53:16,24.17,37.00,20.00
2/15 15:53:17,24.49,37.00,20.00
2/15 15:53:19,23.85,37.00,20.00
2/15 15:53:20,24.49,37.00,20.00
2/15 15:53:21,24.49,37.00,20.00
2/15 15:53:22,24.17,37.00,20.00
2/15 15:53:24,24.49,37.00,20.00
2/15 15:53:25,24.81,37.00,20.00
2/15 15:53:26,24.81,37.00,20.00
2/15 15:53:27,24.81,37.00,20.00
2/15 15:53:28,24.81,37.00,20.00
2/15 15:53:29,24.81,37.00,20.00
2/15 15:53:31,23.20,37.00,20.00
2/15 15:53:32,24.81,37.00,20.00
2/15 15:53:33,24.81,37.00,20.00
2/15 15:53:34,24.49,37.00,20.00
2/15 15:53:35,25.14,37.00,20.00
2/15 15:53:36,24.81,37.00,20.00
2/15 15:53:38,24.49,37.00,20.00
2/15 15:53:39,23.85,37.00,20.00
2/15 15:53:40,25.14,37.00,20.00
2/15 15:53:41,24.81,37.00,20.00
2/15 15:53:43,23.20,37.00,20.00
2/15 15:53:44,23.85,37.00,20.00
2/15 15:53:45,24.81,37.00,20.00
2/15 15:53:46,24.81,37.00,20.00
2/15 15:53:47,24.17,37.00,20.00
2/15 15:53:48,24.81,37.00,20.00
2/15 15:53:50,24.17,37.00,20.00
2/15 15:53:51,24.81,37.00,20.00
2/15 15:53:52,25.14,37.00,20.00
2/15 15:53:53,24.49,37.00,20.00
2/15 15:53:54,23.53,37.00,20.00
2/15 15:53:55,24.17,37.00,20.00
2/15 15:53:57,24.81,37.00,20.00
2/15 15:53:58,24.49,37.00,20.00
2/15 15:53:59,23.85,37.00,20.00
2/15 15:54:0,24.81,37.00,20.00
2/15 15:54:1,25.14,37.00,20.00
2/15 15:54:2,23.85,37.00,20.00
2/15 15:54:3,23.85,37.00,20.00
2/15 15:54:4,24.81,37.00,20.00
2/15 15:54:5,23.85,37.00,20.00
2/15 15:54:6,24.49,37.00,20.00
2/15 15:54:7,24.17,37.00,20.00
2/15 15:54:9,24.17,37.00,20.00
2/15 15:54:10,23.85,37.00,20.00
2/15 15:54:11,24.81,37.00,20.00
2/15 15:54:12,24.17,37.00,20.00
2/15 15:54:13,24.49,37.00,20.00
2/15 15:54:14,23.85,37.00,20.00
2/15 15:54:16,23.85,37.00,20.00
2/15 15:54:17,24.81,37.00,20.00
2/15 15:54:18,24.49,37.00,20.00
2/15 15:54:19,24.81,37.00,20.00
2/15 15:54:20,23.85,37.00,20.00
2/15 15:54:21,23.85,37.00,20.00
2/15 15:54:23,24.81,37.00,20.00
2/15 15:54:24,24.49,37.00,20.00
2/15 15:54:25,23.85,37.00,20.00
2/15 15:54:26,24.17,37.00,20.00
2/15 15:54:27,24.81,37.00,20.00
2/15 15:54:28,24.81,37.00,20.00
2/15 15:54:29,24.49,37.00,20.00
2/15 15:54:30,24.81,37.00,20.00
2/15 15:54:31,24.17,37.00,20.00
2/15 15:54:32,22.88,37.00,20.00
2/15 15:54:33,23.85,37.00,20.00
2/15 15:54:35,24.81,37.00,20.00
2/15 15:54:36,24.17,37.00,20.00
2/15 15:54:37,24.17,37.00,20.00
2/15 15:54:38,24.49,37.00,20.00
2/15 15:54:39,24.81,37.00,20.00
2/15 15:54:40,24.49,37.00,20.00
2/15 15:54:42,24.81,37.00,20.00
2/15 15:54:43,24.81,37.00,20.00
2/15 15:54:44,24.17,37.00,20.00
2/15 15:54:45,23.20,37.00,20.00
2/15 15:54:46,24.17,37.00,20.00
2/15 15:54:47,25.14,37.00,20.00
2/15 15:54:48,25.14,37.00,20.00
2/15 15:54:49,24.49,37.00,20.00
2/15 15:54:50,24.81,37.00,20.00
2/15 15:54:51,24.49,37.00,20.00
2/15 15:54:52,24.49,37.00,20.00
2/15 15:54:54,25.14,37.00,20.00
2/15 15:54:55,24.49,37.00,20.00
2/15 15:54:56,24.81,37.00,20.00
2/15 15:54:57,24.49,37.00,20.00
2/15 15:54:58,24.49,37.00,20.00
2/15 15:54:59,25.14,37.00,20.00
2/15 15:55:1,24.49,37.00,20.00
2/15 15:55:2,24.17,37.00,20.00
2/15 15:55:3,22.88,37.00,20.00
2/15 15:55:4,24.49,37.00,20.00
2/15 15:55:5,25.14,37.00,20.00
2/15 15:55:6,24.49,37.00,20.00
2/15 15:55:8,24.49,37.00,20.00
2/15 15:55:9,24.49,37.00,20.00
2/15 15:55:10,24.49,37.00,20.00
2/15 15:55:11,24.81,37.00,20.00
2/15 15:55:12,24.49,37.00,20.00
2/15 15:55:13,24.49,37.00,20.00
2/15 15:55:14,24.17,37.00,20.00
2/15 15:55:15,24.17,37.00,20.00
2/15 15:55:16,23.85,37.00,20.00
2/15 15:55:17,25.14,37.00,20.00
2/15 15:55:18,24.81,37.00,20.00
2/15 15:55:20,23.53,37.00,20.00
2/15 15:55:21,24.17,37.00,20.00
2/15 15:55:22,25.14,37.00,20.00
2/15 15:55:23,25.14,37.00,20.00
2/15 15:55:24,24.17,37.00,20.00
2/15 15:55:25,24.49,37.00,20.00
2/15 15:55:27,24.81,37.00,20.00
2/15 15:55:28,24.49,37.00,20.00
2/15 15:55:29,23.85,37.00,20.00
2/15 15:55:31,24.49,37.00,20.00
2/15 15:55:32,25.46,37.00,20.00
2/15 15:55:33,24.17,37.00,20.00
2/15 15:55:34,24.17,37.00,20.00
2/15 15:55:35,24.49,37.00,20.00
2/15 15:55:36,24.17,37.00,20.00
2/15 15:55:37,24.81,37.00,20.00
2/15 15:55:38,25.14,37.00,20.00
2/15 15:55:40,24.81,37.00,20.00
2/15 15:55:41,24.81,37.00,20.00
2/15 15:55:42,24.17,37.00,20.00
2/15 15:55:43,24.17,37.00,20.00
2/15 15:55:44,24.49,37.00,20.00
2/15 15:55:45,25.46,37.00,20.00
2/15 15:55:47,23.53,37.00,20.00
2/15 15:55:48,24.49,37.00,20.00
2/15 15:55:49,24.49,37.00,20.00
2/15 15:55:50,24.17,37.00,20.00
2/15 15:55:51,24.49,37.00,20.00
2/15 15:55:52,24.17,37.00,20.00
2/15 15:55:54,24.49,37.00,20.00
2/15 15:55:55,24.49,37.00,20.00
2/15 15:55:56,24.49,37.00,20.00
2/15 15:55:57,25.14,37.00,20.00
2/15 15:55:58,24.17,37.00,20.00
2/15 15:56:0,24.17,37.00,20.00
2/15 15:56:1,24.49,37.00,20.00
2/15 15:56:2,25.14,37.00,20.00
2/15 15:56:3,25.14,37.00,20.00
2/15 15:56:4,24.49,37.00,20.00
2/15 15:56:6,23.85,37.00,20.00
2/15 15:56:7,23.53,37.00,20.00
2/15 15:56:8,24.17,37.00,20.00
2/15 15:56:9,24.49,37.00,20.00
2/15 15:56:10,24.81,37.00,20.00
2/15 15:56:11,24.17,37.00,20.00
2/15 15:56:13,24.49,37.00,20.00
2/15 15:56:14,24.49,37.00,20.00
2/15 15:56:15,24.49,37.00,20.00
2/15 15:56:16,24.49,37.00,20.00
2/15 15:56:17,23.53,37.00,20.00
2/15 15:56:18,24.17,37.00,20.00
2/15 15:56:20,24.17,37.00,20.00
2/15 15:56:21,24.17,37.00,20.00
2/15 15:56:22,24.17,37.00,20.00
2/15 15:56:23,23.85,37.00,20.00
2/15 15:56:24,24.49,37.00,20.00
2/15 15:56:25,24.49,37.00,20.00
2/15 15:56:26,24.49,37.00,20.00
2/15 15:56:27,24.49,37.00,20.00
2/15 15:56:28,24.49,37.00,20.00
2/15 15:56:29,24.81,37.00,20.00
2/15 15:56:30,24.17,37.00,20.00
2/15 15:56:32,24.81,37.00,20.00
2/15 15:56:33,24.49,37.00,20.00
2/15 15:56:34,24.17,37.00,20.00
2/15 15:56:35,25.14,37.00,20.00
2/15 15:56:36,24.17,37.00,20.00
2/15 15:56:37,24.17,37.00,20.00
2/15 15:56:39,24.49,37.00,20.00
2/15 15:56:40,24.81,37.00,20.00
2/15 15:56:41,24.49,37.00,20.00
2/15 15:56:42,24.49,37.00,20.00
2/15 15:56:43,23.85,37.00,20.00
2/15 15:56:44,24.49,37.00,20.00
2/15 15:56:45,24.49,37.00,20.00
2/15 15:56:46,24.81,37.00,20.00
2/15 15:56:47,24.17,37.00,20.00
2/15 15:56:48,24.49,37.00,20.00
2/15 15:56:49,23.20,37.00,20.00
2/15 15:56:51,24.49,37.00,20.00
2/15 15:56:52,25.14,37.00,20.00
2/15 15:56:53,24.81,37.00,20.00
2/15 15:56:54,24.49,37.00,20.00
2/15 15:56:55,25.14,37.00,20.00
2/15 15:56:56,24.49,37.00,20.00
2/15 15:56:58,24.81,37.00,20.00
2/15 15:56:59,24.17,37.00,20.00
2/15 15:57:0,24.49,37.00,20.00
2/15 15:57:1,24.17,37.00,20.00
2/15 15:57:2,25.14,37.00,20.00
2/15 15:57:3,25.46,37.00,20.00
2/15 15:57:5,24.81,37.00,20.00
2/15 15:57:6,24.49,37.00,20.00
2/15 15:57:7,22.88,37.00,20.00
2/15 15:57:8,23.20,37.00,20.00
2/15 15:57:9,25.14,37.00,20.00
2/15 15:57:10,25.14,37.00,20.00
2/15 15:57:11,25.14,37.00,20.00
2/15 15:57:12,24.49,37.00,20.00
2/15 15:57:13,24.17,37.00,20.00
2/15 15:57:14,24.49,37.00,20.00
2/15 15:57:15,24.49,37.00,20.00
2/15 15:57:17,24.17,37.00,20.00
2/15 15:57:18,24.49,37.00,20.00
2/15 15:57:19,24.17,37.00,20.00
2/15 15:57:20,24.81,37.00,20.00
2/15 15:57:21,24.49,37.00,20.00
2/15 15:57:22,24.17,37.00,20.00
2/15 15:57:24,24.49,37.00,20.00
2/15 15:57:25,24.49,37.00,20.00
2/15 15:57:26,23.85,37.00,20.00
2/15 15:57:27,23.85,37.00,20.00
2/15 15:57:28,24.81,37.00,20.00
2/15 15:57:29,24.49,37.00,20.00
2/15 15:57:31,24.49,37.00,20.00
2/15 15:57:32,24.49,37.00,20.00
2/15 15:57:33,25.46,37.00,20.00
2/15 15:57:34,23.85,37.00,20.00
2/15 15:57:36,24.49,37.00,20.00
2/15 15:57:37,24.17,37.00,20.00
2/15 15:57:38,24.17,37.00,20.00
2/15 15:57:39,24.49,37.00,20.00
2/15 15:57:40,25.14,37.00,20.00
2/15 15:57:41,24.17,37.00,20.00
2/15 15:57:43,24.49,37.00,20.00
2/15 15:57:44,24.49,37.00,20.00
2/15 15:57:45,24.49,37.00,20.00
2/15 15:57:46,24.17,37.00,20.00
2/15 15:57:47,24.49,37.00,20.00
2/15 15:57:48,24.17,37.00,20.00
2/15 15:57:50,22.88,37.00,20.00
2/15 15:57:51,23.85,37.00,20.00
2/15 15:57:52,24.49,37.00,20.00
2/15 15:57:53,24.17,37.00,20.00
2/15 15:57:54,23.53,37.00,20.00
2/15 15:57:55,24.17,37.00,20.00
2/15 15:57:56,24.17,37.00,20.00
2/15 15:57:57,24.17,37.00,20.00
2/15 15:57:58,25.14,37.00,20.00
2/15 15:57:59,24.49,37.00,20.00
2/15 15:58:0,24.17,37.00,20.00
2/15 15:58:2,24.49,37.00,20.00
2/15 15:58:3,24.17,37.00,20.00
2/15 15:58:4,24.49,37.00,20.00
2/15 15:58:5,24.17,37.00,20.00
2/15 15:58:6,24.49,37.00,20.00
2/15 15:58:7,24.17,37.00,20.00
2/15 15:58:9,24.17,37.00,20.00
2/15 15:58:10,23.85,37.00,20.00
2/15 15:58:11,23.85,37.00,20.00
2/15 15:58:12,23.85,37.00,20.00
2/15 15:58:13,24.81,37.00,20.00
2/15 15:58:14,24.17,37.00,20.00
2/15 15:58:16,24.17,37.00,20.00
2/15 15:58:17,24.17,37.00,20.00
2/15 15:58:18,25.14,37.00,20.00
2/15 15:58:19,24.17,37.00,20.00
2/15 15:58:21,24.17,37.00,20.00
2/15 15:58:22,24.17,37.00,20.00
2/15 15:58:23,24.81,37.00,20.00
2/15 15:58:24,24.49,37.00,20.00
2/15 15:58:25,23.85,37.00,20.00
2/15 15:58:26,24.17,37.00,20.00
2/15 15:58:28,24.49,37.00,20.00
2/15 15:58:29,24.81,37.00,20.00
2/15 15:58:30,24.49,37.00,20.00
2/15 15:58:31,24.81,37.00,20.00
2/15 15:58:32,24.49,37.00,20.00
2/15 15:58:33,24.17,37.00,20.00
2/15 15:58:35,24.81,37.00,20.00
2/15 15:58:36,25.14,37.00,20.00
2/15 15:58:37,24.17,37.00,20.00
2/15 15:58:38,24.17,37.00,20.00
2/15 15:58:39,22.88,37.00,20.00
2/15 15:58:40,22.88,37.00,20.00
2/15 15:58:41,23.20,37.00,20.00
2/15 15:58:42,23.85,37.00,20.00
2/15 15:58:43,24.81,37.00,20.00
2/15 15:58:44,24.49,37.00,20.00
2/15 15:58:45,24.17,37.00,20.00
2/15 15:58:47,24.81,37.00,20.00
2/15 15:58:48,24.49,37.00,20.00
2/15 15:58:49,24.17,37.00,20.00
2/15 15:58:50,24.17,37.00,20.00
2/15 15:58:51,23.85,37.00,20.00
2/15 15:58:52,25.14,37.00,20.00
2/15 15:58:54,23.85,37.00,20.00
2/15 15:58:55,24.49,37.00,20.00
2/15 15:58:56,24.81,37.00,20.00
2/15 15:58:57,24.49,37.00,20.00
2/15 15:58:58,24.17,37.00,20.00
2/15 15:58:59,23.85,37.00,20.00
2/15 15:59:1,25.14,37.00,20.00
2/15 15:59:2,24.81,37.00,20.00
2/15 15:59:3,24.81,37.00,20.00
