Time Stamp, Noise Level, Humidity, Temperature (*C)
2/15 18:59:57,24.49,38.00,18.00
2/15 18:59:58,24.81,38.00,18.00
2/15 18:59:59,25.14,38.00,18.00
2/15 19:0:0,24.49,38.00,18.00
2/15 19:0:1,24.49,38.00,18.00
2/15 19:0:2,23.85,38.00,18.00
2/15 19:0:4,24.81,38.00,18.00
2/15 19:0:5,24.49,38.00,18.00
2/15 19:0:6,24.49,38.00,18.00
2/15 19:0:7,24.81,38.00,18.00
2/15 19:0:8,24.49,38.00,18.00
2/15 19:0:9,24.81,38.00,18.00
2/15 19:0:11,24.49,38.00,18.00
2/15 19:0:12,24.17,38.00,18.00
2/15 19:0:13,24.49,38.00,18.00
2/15 19:0:14,25.14,38.00,18.00
2/15 19:0:15,24.81,38.00,18.00
2/15 19:0:16,24.81,38.00,18.00
2/15 19:0:17,24.81,38.00,18.00
2/15 19:0:18,24.81,38.00,18.00
2/15 19:0:19,24.17,38.00,18.00
2/15 19:0:20,25.14,38.00,18.00
2/15 19:0:21,23.85,38.00,18.00
2/15 19:0:23,25.14,38.00,18.00
2/15 19:0:24,25.14,38.00,18.00
2/15 19:0:25,24.49,38.00,18.00
2/15 19:0:26,24.49,38.00,18.00
2/15 19:0:27,24.49,38.00,18.00
2/15 19:0:28,24.17,38.00,18.00
2/15 19:0:30,25.14,38.00,18.00
2/15 19:0:31,24.49,38.00,18.00
2/15 19:0:32,24.81,38.00,18.00
2/15 19:0:33,24.81,38.00,18.00
2/15 19:0:34,24.17,38.00,18.00
2/15 19:0:35,24.81,38.00,18.00
2/15 19:0:37,24.81,38.00,18.00
2/15 19:0:38,24.49,38.00,18.00
2/15 19:0:39,24.49,38.00,18.00
2/15 19:0:40,24.49,38.00,18.00
2/15 19:0:42,24.81,38.00,18.00
2/15 19:0:43,24.17,38.00,18.00
2/15 19:0:44,24.49,38.00,18.00
2/15 19:0:45,24.81,38.00,18.00
2/15 19:0:46,24.17,38.00,18.00
2/15 19:0:47,23.20,38.00,18.00
2/15 19:0:49,24.49,38.00,18.00
2/15 19:0:50,24.17,38.00,18.00
2/15 19:0:51,25.46,38.00,18.00
2/15 19:0:52,23.85,38.00,18.00
2/15 19:0:53,24.81,38.00,18.00
2/15 19:0:54,24.17,38.00,18.00
2/15 19:0:56,25.14,38.00,18.00
2/15 19:0:57,24.49,38.00,18.00
2/15 19:0:58,24.49,38.00,18.00
2/15 19:0:59,24.81,38.00,18.00
2/15 19:1:0,24.49,38.00,18.00
2/15 19:1:2,23.85,38.00,18.00
2/15 19:1:3,25.14,38.00,18.00
2/15 19:1:4,24.49,38.00,18.00
2/15 19:1:5,24.49,38.00,18.00
2/15 19:1:6,24.17,38.00,18.00
2/15 19:1:8,24.49,38.00,18.00
2/15 19:1:9,24.49,38.00,18.00
2/15 19:1:10,24.81,38.00,18.00
2/15 19:1:11,24.81,38.00,18.00
2/15 19:1:12,25.14,38.00,18.00
2/15 19:1:13,24.81,38.00,18.00
2/15 19:1:15,24.81,38.00,18.00
2/15 19:1:16,24.81,38.00,18.00
2/15 19:1:17,25.14,38.00,18.00
2/15 19:1:18,24.49,38.00,18.00
2/15 19:1:19,24.81,38.00,18.00
2/15 19:1:20,24.81,38.00,18.00
2/15 19:1:21,24.81,38.00,18.00
2/15 19:1:22,24.49,38.00,18.00
2/15 19:1:23,23.85,38.00,18.00
2/15 19:1:24,24.17,38.00,18.00
2/15 19:1:25,24.81,38.00,18.00
2/15 19:1:27,24.17,38.00,18.00
2/15 19:1:28,24.49,38.00,18.00
2/15 19:1:29,24.49,38.00,18.00
2/15 19:1:30,24.17,38.00,18.00
2/15 19:1:31,24.17,38.00,18.00
2/15 19:1:32,24.49,38.00,18.00
2/15 19:1:34,24.49,38.00,18.00
2/15 19:1:35,24.81,38.00,18.00
2/15 19:1:36,24.17,38.00,18.00
2/15 19:1:37,24.49,38.00,18.00
2/15 19:1:38,24.49,38.00,18.00
2/15 19:1:39,24.81,38.00,18.00
2/15 19:1:41,24.81,38.00,18.00
2/15 19:1:42,24.49,38.00,18.00
2/15 19:1:43,24.49,38.00,18.00
2/15 19:1:44,24.17,38.00,18.00
2/15 19:1:45,24.17,38.00,18.00
2/15 19:1:46,24.17,38.00,18.00
2/15 19:1:47,24.49,38.00,18.00
2/15 19:1:48,25.14,38.00,18.00
2/15 19:1:49,24.17,38.00,18.00
2/15 19:1:50,24.49,38.00,18.00
2/15 19:1:51,24.49,38.00,18.00
2/15 19:1:53,24.49,38.00,18.00
2/15 19:1:54,23.85,38.00,18.00
2/15 19:1:55,24.49,38.00,18.00
2/15 19:1:56,24.17,38.00,18.00
2/15 19:1:57,24.49,38.00,18.00
2/15 19:1:58,25.14,38.00,18.00
2/15 19:2:0,24.49,38.00,18.00
2/15 19:2:1,24.49,38.00,18.00
2/15 19:2:2,23.53,38.00,18.00
2/15 19:2:3,24.17,38.00,18.00
2/15 19:2:4,24.17,38.00,18.00
2/15 19:2:6,24.81,38.00,18.00
2/15 19:2:7,24.49,38.00,18.00
2/15 19:2:8,24.81,38.00,18.00
2/15 19:2:10,25.14,38.00,18.00
2/15 19:2:11,24.49,38.00,18.00
2/15 19:2:13,24.17,38.00,18.00
2/15 19:2:14,24.49,38.00,18.00
2/15 19:2:15,24.81,38.00,18.00
2/15 19:2:16,24.17,38.00,18.00
2/15 19:2:17,24.81,38.00,18.00
2/15 19:2:18,24.17,38.00,18.00
2/15 19:2:20,24.17,38.00,18.00
2/15 19:2:21,24.49,38.00,18.00
2/15 19:2:22,24.17,38.00,18.00
2/15 19:2:23,24.17,38.00,18.00
2/15 19:2:24,25.46,38.00,18.00
2/15 19:2:25,24.17,38.00,18.00
2/15 19:2:27,24.81,38.00,18.00
2/15 19:2:28,24.17,38.00,18.00
2/15 19:2:29,24.49,38.00,18.00
2/15 19:2:30,24.17,38.00,18.00
2/15 19:2:32,24.81,38.00,18.00
2/15 19:2:33,24.81,38.00,18.00
2/15 19:2:34,24.81,38.00,18.00
2/15 19:2:35,24.49,38.00,18.00
2/15 19:2:36,24.81,38.00,18.00
2/15 19:2:37,24.49,38.00,18.00
2/15 19:2:39,24.81,38.00,18.00
2/15 19:2:40,24.81,38.00,18.00
2/15 19:2:41,24.17,38.00,18.00
2/15 19:2:42,24.17,38.00,18.00
2/15 19:2:43,24.49,38.00,18.00
2/15 19:2:44,23.53,38.00,18.00
2/15 19:2:46,24.49,38.00,18.00
2/15 19:2:47,24.49,38.00,18.00
2/15 19:2:48,24.81,38.00,18.00
2/15 19:2:49,24.17,38.00,18.00
2/15 19:2:50,24.81,38.00,18.00
2/15 19:2:52,24.49,38.00,18.00
2/15 19:2:53,24.81,38.00,18.00
2/15 19:2:54,24.17,38.00,18.00
2/15 19:2:55,24.81,38.00,18.00
2/15 19:2:56,24.49,38.00,18.00
2/15 19:2:58,24.17,38.00,18.00
2/15 19:2:59,24.49,38.00,18.00
2/15 19:3:0,23.85,38.00,18.00
2/15 19:3:1,24.81,38.00,18.00
2/15 19:3:2,24.49,38.00,18.00
2/15 19:3:3,25.14,38.00,18.00
2/15 19:3:5,24.49,38.00,18.00
2/15 19:3:6,24.49,38.00,18.00
2/15 19:3:7,24.81,38.00,18.00
2/15 19:3:8,24.81,38.00,18.00
2/15 19:3:9,24.17,38.00,18.00
2/15 19:3:10,24.81,38.00,18.00
2/15 19:3:12,24.49,38.00,18.00
2/15 19:3:13,24.17,38.00,18.00
2/15 19:3:14,24.81,38.00,18.00
2/15 19:3:15,24.49,38.00,18.00
2/15 19:3:17,25.14,38.00,18.00
2/15 19:3:18,24.81,38.00,18.00
2/15 19:3:19,24.81,38.00,18.00
2/15 19:3:20,23.85,38.00,18.00
2/15 19:3:21,24.17,38.00,18.00
2/15 19:3:22,24.81,38.00,18.00
2/15 19:3:24,25.14,38.00,18.00
2/15 19:3:25,24.49,38.00,18.00
2/15 19:3:26,25.14,38.00,18.00
2/15 19:3:27,24.81,38.00,18.00
2/15 19:3:28,25.46,38.00,18.00
2/15 19:3:29,23.85,38.00,18.00
2/15 19:3:31,25.14,38.00,18.00
2/15 19:3:32,23.85,38.00,18.00
2/15 19:3:33,24.81,38.00,18.00
2/15 19:3:34,24.49,38.00,18.00
2/15 19:3:35,24.81,38.00,18.00
2/15 19:3:36,24.81,38.00,18.00
2/15 19:3:37,24.49,38.00,18.00
2/15 19:3:38,24.17,38.00,18.00
2/15 19:3:39,23.53,38.00,18.00
2/15 19:3:40,25.14,38.00,18.00
2/15 19:3:41,25.14,38.00,18.00
2/15 19:3:43,24.49,38.00,18.00
2/15 19:3:44,24.17,38.00,18.00
2/15 19:3:45,24.81,38.00,18.00
2/15 19:3:46,23.85,38.00,18.00
2/15 19:3:47,24.49,38.00,18.00
2/15 19:3:48,24.49,38.00,18.00
2/15 19:3:50,24.49,38.00,18.00
2/15 19:3:51,24.81,38.00,18.00
2/15 19:3:52,24.49,38.00,18.00
2/15 19:3:53,24.81,38.00,18.00
2/15 19:3:54,24.81,38.00,18.00
2/15 19:3:55,25.14,38.00,18.00
2/15 19:3:56,25.14,38.00,18.00
2/15 19:3:57,23.85,38.00,18.00
2/15 19:3:58,22.88,38.00,18.00
2/15 19:3:59,24.81,38.00,18.00
2/15 19:4:0,25.14,38.00,18.00
2/15 19:4:2,24.49,38.00,18.00
2/15 19:4:3,24.49,38.00,18.00
2/15 19:4:4,25.14,38.00,18.00
2/15 19:4:5,23.85,38.00,18.00
2/15 19:4:6,24.17,38.00,18.00
2/15 19:4:7,25.14,38.00,18.00
2/15 19:4:9,24.81,38.00,18.00
2/15 19:4:10,24.81,38.00,18.00
2/15 19:4:11,24.49,38.00,18.00
2/15 19:4:12,24.81,38.00,18.00
2/15 19:4:13,24.49,38.00,18.00
2/15 19:4:14,24.17,38.00,18.00
2/15 19:4:16,24.81,38.00,18.00
2/15 19:4:17,23.85,38.00,18.00
2/15 19:4:18,25.14,38.00,18.00
2/15 19:4:19,23.85,38.00,18.00
2/15 19:4:20,24.81,38.00,18.00
2/15 19:4:21,24.81,38.00,18.00
2/15 19:4:22,24.81,38.00,18.00
2/15 19:4:23,23.85,38.00,18.00
2/15 19:4:24,25.14,38.00,18.00
2/15 19:4:25,24.81,38.00,18.00
2/15 19:4:26,24.49,38.00,18.00
2/15 19:4:28,24.49,38.00,18.00
2/15 19:4:29,24.49,38.00,18.00
2/15 19:4:30,24.81,38.00,18.00
2/15 19:4:31,24.49,38.00,18.00
2/15 19:4:32,24.49,38.00,18.00
2/15 19:4:33,24.81,38.00,18.00
2/15 19:4:35,24.49,38.00,18.00
2/15 19:4:36,24.17,38.00,18.00
2/15 19:4:37,23.85,38.00,18.00
2/15 19:4:38,24.17,38.00,18.00
2/15 19:4:39,24.81,38.00,18.00
2/15 19:4:40,24.81,38.00,18.00
2/15 19:4:41,24.81,38.00,18.00
2/15 19:4:42,24.17,38.00,18.00
2/15 19:4:43,24.17,38.00,18.00
2/15 19:4:44,24.81,38.00,18.00
2/15 19:4:45,24.17,38.00,18.00
2/15 19:4:47,24.81,38.00,18.00
2/15 19:4:48,24.81,38.00,18.00
2/15 19:4:49,24.81,38.00,18.00
2/15 19:4:50,24.49,38.00,18.00
2/15 19:4:51,24.81,38.00,18.00
2/15 19:4:52,24.81,38.00,18.00
2/15 19:4:54,24.17,38.00,18.00
2/15 19:4:55,24.81,38.00,18.00
2/15 19:4:56,24.49,38.00,18.00
2/15 19:4:57,24.17,38.00,18.00
2/15 19:4:58,24.49,38.00,18.00
2/15 19:4:59,24.17,38.00,18.00
2/15 19:5:1,24.17,38.00,18.00
2/15 19:5:2,23.85,38.00,18.00
2/15 19:5:3,25.14,38.00,18.00
2/15 19:5:4,24.17,38.00,18.00
2/15 19:5:6,24.81,38.00,18.00
2/15 19:5:7,24.49,38.00,18.00
2/15 19:5:8,24.17,38.00,18.00
2/15 19:5:9,24.81,38.00,18.00
2/15 19:5:10,24.17,38.00,18.00
2/15 19:5:11,24.49,38.00,18.00
2/15 19:5:13,24.81,38.00,18.00
2/15 19:5:14,24.81,38.00,18.00
2/15 19:5:15,24.81,38.00,18.00
2/15 19:5:16,24.17,38.00,18.00
2/15 19:5:17,24.49,38.00,18.00
2/15 19:5:18,24.49,38.00,18.00
2/15 19:5:20,24.49,38.00,18.00
2/15 19:5:21,23.85,38.00,18.00
2/15 19:5:22,24.49,38.00,18.00
2/15 19:5:23,23.53,38.00,18.00
2/15 19:5:24,24.81,38.00,18.00
2/15 19:5:25,24.81,38.00,18.00
2/15 19:5:26,25.14,38.00,18.00
2/15 19:5:27,24.81,38.00,18.00
2/15 19:5:28,25.14,38.00,18.00
2/15 19:5:29,24.49,38.00,18.00
2/15 19:5:30,23.85,38.00,18.00
2/15 19:5:32,24.49,38.00,18.00
2/15 19:5:33,24.49,38.00,18.00
2/15 19:5:34,24.81,38.00,18.00
2/15 19:5:35,24.81,38.00,18.00
2/15 19:5:36,24.49,38.00,18.00
2/15 19:5:37,24.81,38.00,18.00
2/15 19:5:39,23.53,38.00,18.00
2/15 19:5:40,23.20,38.00,18.00
2/15 19:5:41,23.85,38.00,18.00
2/15 19:5:42,24.49,38.00,18.00
2/15 19:5:43,23.85,38.00,18.00
2/15 19:5:45,24.49,38.00,18.00
2/15 19:5:46,24.81,38.00,18.00
2/15 19:5:47,24.81,38.00,18.00
2/15 19:5:48,24.49,38.00,18.00
2/15 19:5:49,24.17,38.00,18.00
2/15 19:5:51,24.81,38.00,18.00
2/15 19:5:52,24.49,38.00,18.00
2/15 19:5:53,24.81,38.00,18.00
2/15 19:5:54,24.81,38.00,18.00
2/15 19:5:55,24.49,38.00,18.00
2/15 19:5:56,24.49,38.00,18.00
2/15 19:5:58,24.17,38.00,18.00
2/15 19:5:59,24.49,38.00,18.00
2/15 19:6:0,24.49,38.00,18.00
2/15 19:6:1,24.81,38.00,18.00
2/15 19:6:2,24.81,38.00,18.00
2/15 19:6:3,24.17,38.00,18.00
2/15 19:6:5,24.17,38.00,18.00
2/15 19:6:6,24.17,38.00,18.00
2/15 19:6:7,24.17,38.00,18.00
2/15 19:6:8,24.49,38.00,18.00
2/15 19:6:10,24.81,38.00,18.00
2/15 19:6:11,24.49,38.00,18.00
2/15 19:6:12,24.49,38.00,18.00
2/15 19:6:13,24.49,38.00,18.00
2/15 19:6:14,25.14,38.00,18.00
2/15 19:6:15,24.81,38.00,18.00
2/15 19:6:17,25.14,38.00,18.00
2/15 19:6:18,24.17,38.00,18.00
2/15 19:6:19,23.85,38.00,18.00
2/15 19:6:20,23.53,38.00,18.00
2/15 19:6:21,25.14,38.00,18.00
2/15 19:6:23,24.81,38.00,18.00
2/15 19:6:25,24.49,38.00,18.00
2/15 19:6:26,24.81,38.00,18.00
2/15 19:6:27,24.81,38.00,18.00
2/15 19:6:28,24.17,38.00,18.00
2/15 19:6:29,24.81,38.00,18.00
2/15 19:6:30,24.49,38.00,18.00
2/15 19:6:31,24.49,38.00,18.00
2/15 19:6:32,24.81,38.00,18.00
2/15 19:6:33,24.81,38.00,18.00
2/15 19:6:34,24.17,38.00,18.00
2/15 19:6:35,23.53,38.00,18.00
2/15 19:6:37,23.53,38.00,18.00
2/15 19:6:38,23.85,38.00,18.00
2/15 19:6:39,24.49,38.00,18.00
2/15 19:6:40,24.17,38.00,18.00
2/15 19:6:41,24.49,38.00,18.00
2/15 19:6:42,25.46,38.00,18.00
2/15 19:6:44,24.49,38.00,18.00
2/15 19:6:45,23.85,38.00,18.00
2/15 19:6:46,24.49,38.00,18.00
2/15 19:6:47,24.49,38.00,18.00
2/15 19:6:48,24.81,38.00,18.00
2/15 19:6:49,23.85,38.00,18.00
2/15 19:6:51,25.46,38.00,18.00
2/15 19:6:52,24.81,38.00,18.00
2/15 19:6:53,25.14,38.00,18.00
2/15 19:6:54,24.81,38.00,18.00
2/15 19:6:55,24.81,38.00,18.00
2/15 19:6:56,24.81,38.00,18.00
2/15 19:6:57,24.17,38.00,18.00
2/15 19:6:58,24.81,38.00,18.00
2/15 19:6:59,24.49,38.00,18.00
2/15 19:7:0,24.49,38.00,18.00
2/15 19:7:1,24.49,38.00,18.00
2/15 19:7:3,24.81,38.00,18.00
2/15 19:7:4,24.81,38.00,18.00
2/15 19:7:5,24.49,38.00,18.00
2/15 19:7:6,24.17,38.00,18.00
2/15 19:7:7,24.81,38.00,18.00
2/15 19:7:8,24.17,38.00,18.00
2/15 19:7:10,24.49,38.00,18.00
2/15 19:7:11,24.49,38.00,18.00
2/15 19:7:12,24.49,38.00,18.00
2/15 19:7:13,24.81,38.00,18.00
2/15 19:7:14,24.17,38.00,18.00
2/15 19:7:15,23.85,38.00,18.00
2/15 19:7:16,23.85,38.00,18.00
2/15 19:7:17,24.49,38.00,18.00
2/15 19:7:18,24.17,38.00,18.00
2/15 19:7:19,24.81,38.00,18.00
2/15 19:7:20,25.14,38.00,18.00
2/15 19:7:22,24.17,38.00,18.00
2/15 19:7:23,25.14,38.00,18.00
2/15 19:7:24,25.14,38.00,18.00
2/15 19:7:25,24.49,38.00,18.00
2/15 19:7:26,23.85,38.00,18.00
2/15 19:7:27,25.14,38.00,18.00
2/15 19:7:29,25.14,38.00,18.00
2/15 19:7:30,24.81,38.00,18.00
2/15 19:7:31,25.14,38.00,18.00
2/15 19:7:32,24.49,38.00,18.00
2/15 19:7:33,23.53,38.00,18.00
2/15 19:7:34,22.88,38.00,18.00
2/15 19:7:36,24.17,38.00,18.00
2/15 19:7:37,24.49,38.00,18.00
2/15 19:7:38,24.17,38.00,18.00
2/15 19:7:39,24.17,38.00,18.00
2/15 19:7:41,24.81,38.00,18.00
2/15 19:7:42,24.49,38.00,18.00
2/15 19:7:43,24.49,38.00,18.00
2/15 19:7:44,24.49,38.00,18.00
2/15 19:7:45,24.81,38.00,18.00
2/15 19:7:46,24.81,38.00,18.00
2/15 19:7:48,24.49,38.00,18.00
2/15 19:7:49,24.81,38.00,18.00
2/15 19:7:50,24.49,38.00,18.00
2/15 19:7:51,23.85,38.00,18.00
2/15 19:7:52,24.49,38.00,18.00
2/15 19:7:53,23.53,38.00,18.00
2/15 19:7:55,24.17,38.00,18.00
2/15 19:7:56,24.49,38.00,18.00
2/15 19:7:57,24.49,38.00,18.00
2/15 19:7:58,24.49,38.00,18.00
2/15 19:7:59,24.81,38.00,18.00
2/15 19:8:0,24.81,38.00,18.00
2/15 19:8:1,24.49,38.00,18.00
2/15 19:8:2,24.49,38.00,18.00
2/15 19:8:3,23.85,38.00,18.00
2/15 19:8:4,24.81,38.00,18.00
2/15 19:8:5,24.49,38.00,18.00
2/15 19:8:7,24.49,38.00,18.00
2/15 19:8:8,24.81,38.00,18.00
2/15 19:8:9,24.49,38.00,18.00
2/15 19:8:10,25.14,38.00,18.00
2/15 19:8:11,24.17,38.00,18.00
2/15 19:8:12,24.17,38.00,18.00
2/15 19:8:14,24.49,38.00,18.00
2/15 19:8:15,24.49,38.00,18.00
2/15 19:8:16,24.81,38.00,18.00
2/15 19:8:17,24.49,38.00,18.00
2/15 19:8:18,24.49,38.00,18.00
2/15 19:8:20,24.81,38.00,18.00
2/15 19:8:21,24.17,38.00,18.00
2/15 19:8:22,24.17,38.00,18.00
2/15 19:8:23,24.49,38.00,18.00
2/15 19:8:24,24.49,38.00,18.00
2/15 19:8:26,24.81,38.00,18.00
2/15 19:8:27,24.49,38.00,18.00
2/15 19:8:28,24.81,38.00,18.00
2/15 19:8:29,24.81,38.00,18.00
2/15 19:8:30,24.17,38.00,18.00
2/15 19:8:31,23.53,38.00,18.00
2/15 19:8:33,24.17,38.00,18.00
2/15 19:8:34,24.17,38.00,18.00
2/15 19:8:35,25.14,38.00,18.00
2/15 19:8:36,23.85,38.00,18.00
2/15 19:8:37,24.17,38.00,18.00
2/15 19:8:38,24.81,38.00,18.00
2/15 19:8:40,24.49,38.00,18.00
2/15 19:8:41,24.17,38.00,18.00
2/15 19:8:42,25.46,38.00,18.00
2/15 19:8:43,24.17,38.00,18.00
2/15 19:8:45,24.81,38.00,18.00
2/15 19:8:46,24.49,38.00,18.00
2/15 19:8:47,24.81,38.00,18.00
2/15 19:8:48,24.49,38.00,18.00
2/15 19:8:49,24.81,38.00,18.00
2/15 19:8:50,24.49,38.00,18.00
2/15 19:8:52,24.49,38.00,18.00
2/15 19:8:53,25.14,38.00,18.00
2/15 19:8:54,24.81,38.00,18.00
2/15 19:8:55,24.81,38.00,18.00
2/15 19:8:56,24.49,38.00,18.00
2/15 19:8:57,24.81,38.00,18.00
2/15 19:8:59,24.81,38.00,18.00
2/15 19:9:0,24.81,38.00,18.00
2/15 19:9:1,24.49,38.00,18.00
2/15 19:9:2,24.17,38.00,18.00
2/15 19:9:3,25.14,38.00,18.00
2/15 19:9:4,25.14,38.00,18.00
2/15 19:9:5,24.17,38.00,18.00
2/15 19:9:6,24.49,38.00,18.00
2/15 19:9:7,24.81,38.00,18.00
2/15 19:9:8,24.17,38.00,18.00
2/15 19:9:9,24.49,38.00,18.00
2/15 19:9:11,24.49,38.00,18.00
2/15 19:9:12,24.81,38.00,18.00
2/15 19:9:13,24.49,38.00,18.00
2/15 19:9:14,24.49,38.00,18.00
2/15 19:9:15,24.17,38.00,18.00
2/15 19:9:16,23.20,38.00,18.00
2/15 19:9:18,24.81,38.00,18.00
2/15 19:9:19,24.49,38.00,18.00
2/15 19:9:20,24.81,38.00,18.00
2/15 19:9:21,24.17,38.00,18.00
2/15 19:9:22,24.49,38.00,18.00
2/15 19:9:24,24.81,38.00,18.00
2/15 19:9:25,24.49,38.00,18.00
2/15 19:9:26,24.81,38.00,18.00
2/15 19:9:27,24.81,38.00,18.00
2/15 19:9:28,24.81,38.00,18.00
2/15 19:9:30,24.81,38.00,18.00
2/15 19:9:31,24.49,38.00,18.00
2/15 19:9:32,25.46,38.00,18.00
2/15 19:9:33,24.49,38.00,18.00
2/15 19:9:34,24.49,38.00,18.00
2/15 19:9:35,23.85,38.00,18.00
2/15 19:9:37,25.46,38.00,18.00
2/15 19:9:38,24.81,38.00,18.00
2/15 19:9:39,24.81,38.00,18.00
2/15 19:9:40,25.14,38.00,18.00
2/15 19:9:41,24.49,38.00,18.00
2/15 19:9:42,24.17,38.00,18.00
2/15 19:9:43,24.17,38.00,18.00
2/15 19:9:44,24.81,38.00,18.00
2/15 19:9:45,23.85,38.00,18.00
2/15 19:9:46,24.49,38.00,18.00
2/15 19:9:47,25.14,38.00,18.00
2/15 19:9:49,24.81,38.00,18.00
2/15 19:9:50,24.81,38.00,18.00
2/15 19:9:51,24.49,38.00,18.00
2/15 19:9:52,23.85,38.00,18.00
2/15 19:9:53,23.85,38.00,18.00
2/15 19:9:54,24.17,38.00,18.00
2/15 19:9:56,25.14,38.00,18.00
2/15 19:9:57,24.17,38.00,18.00
2/15 19:9:58,24.17,38.00,18.00
2/15 19:9:59,24.17,38.00,18.00
2/15 19:10:0,23.85,38.00,18.00
2/15 19:10:1,24.17,38.00,18.00
2/15 19:10:3,24.81,38.00,18.00
2/15 19:10:4,24.17,38.00,18.00
2/15 19:10:5,24.81,38.00,18.00
2/15 19:10:6,24.17,38.00,18.00
2/15 19:10:7,24.49,38.00,18.00
2/15 19:10:9,24.49,38.00,18.00
2/15 19:10:10,24.81,38.00,18.00
2/15 19:10:11,24.49,38.00,18.00
2/15 19:10:12,23.53,38.00,18.00
2/15 19:10:13,24.17,38.00,18.00
2/15 19:10:15,24.17,38.00,18.00
2/15 19:10:16,24.17,38.00,18.00
2/15 19:10:17,24.49,38.00,18.00
2/15 19:10:18,24.49,38.00,18.00
2/15 19:10:19,24.49,38.00,18.00
2/15 19:10:20,24.81,38.00,18.00
2/15 19:10:22,24.49,38.00,18.00
2/15 19:10:23,24.49,38.00,18.00
2/15 19:10:24,25.14,38.00,18.00
2/15 19:10:25,25.14,38.00,18.00
2/15 19:10:26,24.49,38.00,18.00
2/15 19:10:27,24.17,38.00,18.00
2/15 19:10:28,24.17,38.00,18.00
2/15 19:10:29,24.81,38.00,18.00
2/15 19:10:30,24.81,38.00,18.00
2/15 19:10:31,24.81,38.00,18.00
2/15 19:10:32,23.53,38.00,18.00
2/15 19:10:34,25.14,38.00,18.00
2/15 19:10:35,24.81,38.00,18.00
2/15 19:10:36,24.17,38.00,18.00
2/15 19:10:37,24.17,38.00,18.00
2/15 19:10:38,24.49,38.00,18.00
2/15 19:10:39,24.17,38.00,18.00
2/15 19:10:41,24.81,38.00,18.00
2/15 19:10:43,24.17,38.00,18.00
2/15 19:10:44,24.81,38.00,18.00
2/15 19:10:45,24.17,38.00,18.00
2/15 19:10:46,24.81,38.00,18.00
2/15 19:10:47,24.81,38.00,18.00
2/15 19:10:49,25.14,38.00,18.00
2/15 19:10:50,24.49,38.00,18.00
2/15 19:10:51,24.17,38.00,18.00
2/15 19:10:52,24.17,38.00,18.00
2/15 19:10:53,24.81,38.00,18.00
2/15 19:10:54,24.81,38.00,18.00
2/15 19:10:55,24.17,38.00,18.00
2/15 19:10:56,25.14,38.00,18.00
2/15 19:10:57,24.17,38.00,18.00
2/15 19:10:58,24.81,38.00,18.00
2/15 19:10:59,24.49,38.00,18.00
2/15 19:11:1,25.14,38.00,18.00
2/15 19:11:2,24.49,38.00,18.00
2/15 19:11:3,24.81,38.00,18.00
2/15 19:11:4,24.81,38.00,18.00
2/15 19:11:5,25.14,38.00,18.00
2/15 19:11:6,24.49,38.00,18.00
2/15 19:11:8,24.81,38.00,18.00
2/15 19:11:9,23.85,38.00,18.00
2/15 19:11:10,24.49,38.00,18.00
2/15 19:11:11,23.85,38.00,18.00
2/15 19:11:12,24.81,38.00,18.00
2/15 19:11:13,25.46,38.00,18.00
2/15 19:11:14,25.46,38.00,18.00
2/15 19:11:15,25.14,38.00,18.00
2/15 19:11:16,24.17,38.00,18.00
2/15 19:11:17,24.81,38.00,18.00
2/15 19:11:18,24.49,38.00,18.00
2/15 19:11:20,24.17,38.00,18.00
2/15 19:11:21,24.81,38.00,18.00
2/15 19:11:22,24.49,38.00,18.00
2/15 19:11:23,24.17,38.00,18.00
2/15 19:11:24,24.81,38.00,18.00
2/15 19:11:25,23.85,38.00,18.00
2/15 19:11:27,24.49,38.00,18.00
2/15 19:11:28,24.17,38.00,18.00
2/15 19:11:29,24.17,38.00,18.00
2/15 19:11:30,24.49,38.00,18.00
2/15 19:11:31,24.49,38.00,18.00
2/15 19:11:32,24.49,38.00,18.00
2/15 19:11:34,25.14,38.00,18.00
2/15 19:11:35,24.49,38.00,18.00
2/15 19:11:36,24.81,38.00,18.00
2/15 19:11:37,24.17,38.00,18.00
2/15 19:11:38,24.81,38.00,18.00
2/15 19:11:39,24.81,38.00,18.00
2/15 19:11:40,24.81,38.00,18.00
2/15 19:11:41,24.49,38.00,18.00
2/15 19:11:42,24.81,38.00,18.00
2/15 19:11:43,24.81,38.00,18.00
2/15 19:11:44,24.17,38.00,18.00
2/15 19:11:46,24.81,38.00,18.00
2/15 19:11:47,24.17,38.00,18.00
2/15 19:11:48,24.49,38.00,18.00
2/15 19:11:49,23.85,38.00,18.00
2/15 19:11:50,25.14,38.00,18.00
2/15 19:11:51,24.17,38.00,18.00
2/15 19:11:53,24.49,38.00,18.00
2/15 19:11:54,24.49,38.00,18.00
2/15 19:11:55,24.49,38.00,18.00
2/15 19:11:56,25.14,38.00,18.00
2/15 19:11:57,25.78,38.00,18.00
2/15 19:11:58,24.17,38.00,18.00
2/15 19:11:59,24.17,38.00,18.00
2/15 19:12:0,24.81,38.00,18.00
2/15 19:12:1,24.17,38.00,18.00
2/15 19:12:2,24.49,38.00,18.00
2/15 19:12:3,23.85,38.00,18.00
2/15 19:12:5,25.14,38.00,18.00
2/15 19:12:6,25.14,38.00,18.00
2/15 19:12:7,24.81,38.00,18.00
2/15 19:12:8,24.17,38.00,18.00
