DateTime,Mote,Temp,Mic,RF,AQ,Motion
2/21 21:16:14,26,18.52,515,241,437,0
2/21 21:16:15,26,18.52,515,193,419,0
2/21 21:16:16,26,18.52,510,305,460,0
2/21 21:16:17,26,18.52,512,263,594,0
2/21 21:16:18,26,18.52,511,216,665,0
2/21 21:16:19,26,18.22,518,192,804,0
2/21 21:16:20,26,18.52,517,217,869,0
2/21 21:16:21,26,18.52,513,198,745,0
2/21 21:16:22,26,18.81,516,197,636,0
2/21 21:16:23,26,18.52,511,221,558,0
2/21 21:16:24,26,18.81,513,186,490,0
2/21 21:16:25,26,18.81,512,227,444,0
2/21 21:16:26,26,18.81,509,198,429,0
2/21 21:16:27,26,18.81,511,216,401,0
2/21 21:16:28,26,18.81,513,199,387,0
2/21 21:16:29,26,18.81,514,282,362,0
2/21 21:16:30,26,18.81,516,288,350,0
2/21 21:16:31,26,18.81,518,285,336,0
2/21 21:16:32,26,19.10,506,240,432,0
2/21 21:16:33,26,18.81,526,217,520,0
2/21 21:16:34,26,18.81,510,205,462,0
2/21 21:16:35,26,19.10,513,251,423,0
2/21 21:16:36,26,19.39,514,223,479,0
2/21 21:16:37,26,19.10,512,213,453,0
2/21 21:16:38,26,19.10,517,239,414,0
2/21 21:16:39,26,19.10,515,280,374,0
2/21 21:16:40,26,19.10,514,233,341,0
2/21 21:16:41,26,19.39,513,278,322,0
2/21 21:16:42,26,19.39,511,201,331,0
2/21 21:16:43,26,19.10,511,282,312,0
2/21 21:16:44,26,19.39,507,297,298,0
2/21 21:16:45,26,19.39,518,200,283,0
2/21 21:16:46,26,19.39,509,225,280,0
2/21 21:16:47,26,19.39,511,298,280,0
2/21 21:16:48,26,19.98,395,280,275,0
2/21 21:16:49,26,19.39,516,286,266,0
2/21 21:16:50,26,19.39,510,295,259,0
2/21 21:16:51,26,19.10,516,326,249,0
2/21 21:16:52,26,19.10,512,282,242,0
2/21 21:16:53,26,19.10,519,353,238,0
2/21 21:16:54,26,19.10,512,252,234,0
2/21 21:16:55,26,19.10,515,346,230,0
2/21 21:16:56,26,19.10,508,282,227,0
2/21 21:16:57,26,18.81,507,349,224,0
2/21 21:16:58,26,19.10,508,341,221,0
2/21 21:16:59,26,19.10,512,354,219,0
2/21 21:17:0,26,19.10,520,334,216,0
2/21 21:17:1,26,18.81,511,354,214,0
2/21 21:17:2,26,18.81,519,342,211,0
2/21 21:17:3,26,18.81,514,309,212,0
2/21 21:17:4,26,18.81,523,327,215,0
2/21 21:17:5,26,18.81,516,277,217,0
2/21 21:17:6,26,18.81,510,208,212,0
2/21 21:17:7,26,19.10,508,220,213,0
2/21 21:17:8,26,18.81,516,206,215,0
2/21 21:17:9,26,18.81,516,314,216,0
2/21 21:17:10,26,18.81,516,209,218,0
2/21 21:17:11,26,19.10,510,302,217,0
2/21 21:17:12,26,19.10,515,215,214,0
2/21 21:17:13,26,18.81,520,370,215,0
2/21 21:17:14,26,19.10,515,381,219,0
2/21 21:17:15,26,19.10,514,373,214,0
2/21 21:17:16,26,19.10,515,371,210,0
2/21 21:17:17,26,19.10,509,246,207,0
2/21 21:17:18,26,19.69,507,210,205,0
2/21 21:17:19,26,19.39,517,379,202,0
2/21 21:17:20,26,19.98,516,254,200,0
2/21 21:17:21,26,19.10,513,302,203,0
2/21 21:17:22,26,19.69,514,215,216,0
2/21 21:17:23,26,19.69,524,324,264,0
2/21 21:17:24,26,19.39,513,207,267,0
2/21 21:17:25,26,19.39,514,231,265,0
2/21 21:17:26,26,20.27,512,293,260,0
2/21 21:17:27,26,19.10,512,251,252,0
2/21 21:17:28,26,19.69,511,282,243,0
2/21 21:17:29,26,19.69,512,287,239,0
2/21 21:17:30,26,19.69,510,202,235,0
2/21 21:17:31,26,19.69,512,282,228,0
2/21 21:17:32,26,19.69,518,245,224,0
2/21 21:17:33,26,19.69,514,285,227,0
2/21 21:17:34,26,19.69,511,305,424,0
2/21 21:17:35,26,19.69,518,226,701,0
2/21 21:17:36,26,19.98,504,252,739,0
2/21 21:17:37,26,19.10,511,313,633,0
2/21 21:17:38,26,20.27,519,281,586,0
2/21 21:17:39,26,19.69,512,350,534,0
2/21 21:17:40,26,19.69,502,271,465,0
2/21 21:17:41,26,19.69,507,336,413,0
2/21 21:17:42,26,19.98,516,343,371,0
2/21 21:17:43,26,19.98,516,259,342,0
2/21 21:17:44,26,19.10,512,335,320,0
2/21 21:17:45,26,19.69,511,271,303,0
2/21 21:17:46,26,19.69,512,274,289,0
2/21 21:17:47,26,19.69,514,253,280,0
2/21 21:17:48,26,19.69,518,332,271,0
2/21 21:17:49,26,19.39,508,357,263,0
2/21 21:17:50,26,19.39,512,278,255,0
2/21 21:17:51,26,19.39,514,343,248,0
2/21 21:17:52,26,19.39,512,330,244,0
2/21 21:17:53,26,19.39,511,247,240,0
2/21 21:17:54,26,19.39,511,242,234,0
2/21 21:17:55,26,19.10,509,255,230,0
2/21 21:17:56,26,19.10,518,262,225,0
2/21 21:17:57,26,19.10,519,303,222,0
2/21 21:17:58,26,19.10,517,291,219,0
2/21 21:17:59,26,19.10,514,247,216,0
2/21 21:18:0,26,18.81,509,237,214,0
2/21 21:18:1,26,18.81,518,244,210,0
2/21 21:18:2,26,18.81,513,336,207,0
2/21 21:18:3,26,18.81,515,346,203,0
2/21 21:18:4,26,18.52,520,246,201,0
2/21 21:18:5,26,18.52,514,244,198,0
2/21 21:18:6,26,18.52,514,336,196,0
2/21 21:18:7,26,18.52,514,345,193,0
2/21 21:18:8,26,18.22,527,324,190,0
2/21 21:18:9,26,18.52,509,338,188,0
2/21 21:18:10,26,18.22,513,258,187,0
2/21 21:18:11,26,18.22,517,335,184,0
2/21 21:18:12,26,18.22,514,286,183,0
2/21 21:18:13,26,18.22,506,371,182,0
2/21 21:18:14,26,18.52,516,363,181,0
2/21 21:18:15,26,18.22,516,330,179,0
2/21 21:18:16,26,17.93,504,366,178,0
2/21 21:18:17,26,17.93,510,290,178,0
2/21 21:18:18,26,17.93,513,347,176,0
2/21 21:18:19,26,17.93,515,343,175,0
2/21 21:18:20,26,17.93,511,235,175,0
2/21 21:18:21,26,17.93,511,314,175,0
2/21 21:18:22,26,17.34,510,301,174,0
2/21 21:18:23,26,17.34,502,288,174,0
2/21 21:18:24,26,17.64,517,326,174,0
2/21 21:18:25,26,17.64,517,255,173,0
2/21 21:18:26,26,17.05,515,352,172,0
2/21 21:18:27,26,17.64,516,352,171,0
2/21 21:18:28,26,17.64,512,362,171,0
2/21 21:18:29,26,17.34,511,307,171,0
2/21 21:18:30,26,17.64,515,352,170,0
2/21 21:18:31,26,17.34,521,357,168,0
2/21 21:18:32,26,17.34,511,282,168,0
